"event","time","node","dest","n","proportion","select","shift"
"exit",1246,2,0,1,0,4,0
"exit",1246,5,0,1,0,4,0
"exit",1246,47,0,1,0,4,0
"exit",1246,51,0,1,0,4,0
"exit",1246,52,0,1,0,4,0
"exit",1246,58,0,1,0,4,0
"exit",1246,77,0,1,0,4,0
"exit",1246,85,0,1,0,4,0
"exit",1246,88,0,1,0,4,0
"exit",1246,114,0,1,0,4,0
"exit",1246,145,0,1,0,4,0
"exit",1246,151,0,1,0,4,0
"exit",1246,211,0,1,0,4,0
"exit",1246,221,0,1,0,4,0
"exit",1246,236,0,1,0,4,0
"exit",1246,240,0,1,0,4,0
"exit",1246,254,0,1,0,4,0
"exit",1246,267,0,1,0,4,0
"exit",1246,285,0,1,0,4,0
"exit",1246,287,0,1,0,4,0
"exit",1246,309,0,1,0,4,0
"exit",1246,310,0,1,0,4,0
"exit",1246,324,0,1,0,4,0
"exit",1246,332,0,1,0,4,0
"exit",1246,334,0,1,0,4,0
"exit",1246,383,0,1,0,4,0
"exit",1246,385,0,1,0,4,0
"exit",1246,389,0,1,0,4,0
"exit",1246,397,0,1,0,4,0
"exit",1246,437,0,1,0,4,0
"exit",1246,439,0,1,0,4,0
"exit",1246,439,0,1,0,4,0
"exit",1246,461,0,1,0,4,0
"exit",1246,490,0,1,0,4,0
"exit",1246,506,0,1,0,4,0
"exit",1246,521,0,1,0,4,0
"exit",1246,530,0,1,0,4,0
"exit",1246,533,0,1,0,4,0
"exit",1246,536,0,1,0,4,0
"exit",1246,536,0,1,0,4,0
"exit",1246,546,0,1,0,4,0
"exit",1246,562,0,1,0,4,0
"exit",1246,585,0,1,0,4,0
"exit",1246,586,0,1,0,4,0
"exit",1246,600,0,1,0,4,0
"exit",1246,605,0,1,0,4,0
"exit",1246,608,0,1,0,4,0
"exit",1246,617,0,1,0,4,0
"exit",1246,626,0,1,0,4,0
"exit",1246,634,0,1,0,4,0
"exit",1246,640,0,1,0,4,0
"exit",1246,641,0,1,0,4,0
"exit",1246,644,0,1,0,4,0
"exit",1246,708,0,1,0,4,0
"exit",1246,719,0,1,0,4,0
"exit",1246,724,0,1,0,4,0
"exit",1246,746,0,1,0,4,0
"exit",1246,746,0,1,0,4,0
"exit",1246,751,0,1,0,4,0
"exit",1246,758,0,1,0,4,0
"exit",1246,776,0,1,0,4,0
"exit",1246,807,0,1,0,4,0
"exit",1246,814,0,1,0,4,0
"exit",1246,830,0,1,0,4,0
"exit",1246,834,0,1,0,4,0
"exit",1246,838,0,1,0,4,0
"exit",1246,846,0,1,0,4,0
"exit",1246,862,0,1,0,4,0
"exit",1246,862,0,1,0,4,0
"exit",1246,870,0,1,0,4,0
"exit",1246,899,0,1,0,4,0
"exit",1246,899,0,1,0,4,0
"exit",1246,921,0,1,0,4,0
"exit",1246,929,0,1,0,4,0
"exit",1246,932,0,1,0,4,0
"exit",1246,935,0,1,0,4,0
"exit",1246,951,0,1,0,4,0
"exit",1246,954,0,1,0,4,0
"exit",1246,958,0,1,0,4,0
"exit",1246,1021,0,1,0,4,0
"exit",1246,1034,0,1,0,4,0
"exit",1246,1036,0,1,0,4,0
"exit",1246,1037,0,1,0,4,0
"exit",1246,1049,0,1,0,4,0
"exit",1246,1065,0,1,0,4,0
"exit",1246,1071,0,1,0,4,0
"exit",1246,1127,0,1,0,4,0
"exit",1246,1171,0,1,0,4,0
"exit",1246,1172,0,1,0,4,0
"exit",1246,1206,0,1,0,4,0
"exit",1246,1228,0,1,0,4,0
"exit",1246,1232,0,1,0,4,0
"exit",1246,1235,0,1,0,4,0
"exit",1246,1252,0,1,0,4,0
"exit",1246,1270,0,1,0,4,0
"exit",1246,1276,0,1,0,4,0
"exit",1246,1284,0,1,0,4,0
"exit",1246,1297,0,1,0,4,0
"exit",1246,1303,0,1,0,4,0
"exit",1246,1357,0,1,0,4,0
"exit",1246,1361,0,1,0,4,0
"exit",1246,1368,0,1,0,4,0
"exit",1246,1410,0,1,0,4,0
