"event","time","node","dest","n","proportion","select","shift"
"exit",146,15,0,1,0,4,0
"exit",146,73,0,1,0,4,0
"exit",146,90,0,1,0,4,0
"exit",146,98,0,1,0,4,0
"exit",146,113,0,1,0,4,0
"exit",146,124,0,1,0,4,0
"exit",146,125,0,1,0,4,0
"exit",146,159,0,1,0,4,0
"exit",146,175,0,1,0,4,0
"exit",146,185,0,1,0,4,0
"exit",146,212,0,1,0,4,0
"exit",146,232,0,1,0,4,0
"exit",146,249,0,1,0,4,0
"exit",146,249,0,1,0,4,0
"exit",146,258,0,1,0,4,0
"exit",146,262,0,1,0,4,0
"exit",146,273,0,1,0,4,0
"exit",146,274,0,1,0,4,0
"exit",146,303,0,1,0,4,0
"exit",146,307,0,1,0,4,0
"exit",146,309,0,1,0,4,0
"exit",146,314,0,1,0,4,0
"exit",146,327,0,1,0,4,0
"exit",146,329,0,1,0,4,0
"exit",146,357,0,1,0,4,0
"exit",146,367,0,1,0,4,0
"exit",146,411,0,1,0,4,0
"exit",146,422,0,1,0,4,0
"exit",146,526,0,1,0,4,0
"exit",146,549,0,1,0,4,0
"exit",146,585,0,1,0,4,0
"exit",146,596,0,1,0,4,0
"exit",146,600,0,1,0,4,0
"exit",146,643,0,1,0,4,0
"exit",146,644,0,1,0,4,0
"exit",146,702,0,1,0,4,0
"exit",146,720,0,1,0,4,0
"exit",146,724,0,1,0,4,0
"exit",146,733,0,1,0,4,0
"exit",146,736,0,1,0,4,0
"exit",146,743,0,1,0,4,0
"exit",146,797,0,1,0,4,0
"exit",146,832,0,1,0,4,0
"exit",146,842,0,1,0,4,0
"exit",146,864,0,1,0,4,0
"exit",146,884,0,1,0,4,0
"exit",146,910,0,1,0,4,0
"exit",146,913,0,1,0,4,0
"exit",146,917,0,1,0,4,0
"exit",146,917,0,1,0,4,0
"exit",146,928,0,1,0,4,0
"exit",146,934,0,1,0,4,0
"exit",146,935,0,1,0,4,0
"exit",146,978,0,1,0,4,0
"exit",146,981,0,1,0,4,0
"exit",146,993,0,1,0,4,0
"exit",146,996,0,1,0,4,0
"exit",146,1001,0,1,0,4,0
"exit",146,1008,0,1,0,4,0
"exit",146,1013,0,1,0,4,0
"exit",146,1023,0,1,0,4,0
"exit",146,1027,0,1,0,4,0
"exit",146,1037,0,1,0,4,0
"exit",146,1061,0,1,0,4,0
"exit",146,1073,0,1,0,4,0
"exit",146,1086,0,1,0,4,0
"exit",146,1090,0,1,0,4,0
"exit",146,1093,0,1,0,4,0
"exit",146,1096,0,1,0,4,0
"exit",146,1100,0,1,0,4,0
"exit",146,1130,0,1,0,4,0
"exit",146,1187,0,1,0,4,0
"exit",146,1208,0,1,0,4,0
"exit",146,1219,0,1,0,4,0
"exit",146,1314,0,1,0,4,0
"exit",146,1338,0,1,0,4,0
"exit",146,1341,0,1,0,4,0
"exit",146,1350,0,1,0,4,0
"exit",146,1362,0,1,0,4,0
"exit",146,1368,0,1,0,4,0
"exit",146,1379,0,1,0,4,0
"exit",146,1390,0,1,0,4,0
"exit",146,1410,0,1,0,4,0
"exit",146,1411,0,1,0,4,0
"exit",146,1426,0,1,0,4,0
"exit",146,1447,0,1,0,4,0
"exit",146,1447,0,1,0,4,0
"exit",146,1463,0,1,0,4,0
"exit",146,1475,0,1,0,4,0
"exit",146,1498,0,1,0,4,0
"exit",146,1528,0,1,0,4,0
"exit",146,1531,0,1,0,4,0
"exit",146,1533,0,1,0,4,0
"exit",146,1555,0,1,0,4,0
"exit",146,1594,0,1,0,4,0
"exit",146,1599,0,1,0,4,0
"enter",146,23,0,1,0,1,0
"enter",146,28,0,1,0,1,0
"enter",146,35,0,1,0,1,0
"enter",146,51,0,1,0,1,0
"enter",146,65,0,1,0,1,0
"enter",146,93,0,1,0,1,0
"enter",146,103,0,1,0,1,0
"enter",146,142,0,1,0,1,0
"enter",146,144,0,1,0,1,0
"enter",146,193,0,1,0,1,0
"enter",146,210,0,1,0,1,0
"enter",146,229,0,1,0,1,0
"enter",146,248,0,1,0,1,0
"enter",146,314,0,1,0,1,0
"enter",146,326,0,1,0,1,0
"enter",146,336,0,1,0,1,0
"enter",146,337,0,1,0,1,0
"enter",146,348,0,1,0,1,0
"enter",146,360,0,1,0,1,0
"enter",146,413,0,1,0,1,0
"enter",146,421,0,1,0,1,0
"enter",146,437,0,1,0,1,0
"enter",146,451,0,1,0,1,0
"enter",146,458,0,1,0,1,0
"enter",146,463,0,1,0,1,0
"enter",146,463,0,1,0,1,0
"enter",146,464,0,1,0,1,0
"enter",146,476,0,1,0,1,0
"enter",146,481,0,1,0,1,0
"enter",146,513,0,1,0,1,0
