"event","time","node","dest","n","proportion","select","shift"
"exit",242,6,0,1,0,4,0
"exit",242,12,0,1,0,4,0
"exit",242,30,0,1,0,4,0
"exit",242,57,0,1,0,4,0
"exit",242,58,0,1,0,4,0
"exit",242,73,0,1,0,4,0
"exit",242,84,0,1,0,4,0
"exit",242,107,0,1,0,4,0
"exit",242,129,0,1,0,4,0
"exit",242,135,0,1,0,4,0
"exit",242,137,0,1,0,4,0
"exit",242,139,0,1,0,4,0
"exit",242,144,0,1,0,4,0
"exit",242,154,0,1,0,4,0
"exit",242,161,0,1,0,4,0
"exit",242,178,0,1,0,4,0
"exit",242,189,0,1,0,4,0
"exit",242,190,0,1,0,4,0
"exit",242,205,0,1,0,4,0
"exit",242,209,0,1,0,4,0
"exit",242,220,0,1,0,4,0
"exit",242,246,0,1,0,4,0
"exit",242,249,0,1,0,4,0
"exit",242,252,0,1,0,4,0
"exit",242,260,0,1,0,4,0
"exit",242,263,0,1,0,4,0
"exit",242,272,0,1,0,4,0
"exit",242,273,0,1,0,4,0
"exit",242,305,0,1,0,4,0
"exit",242,305,0,1,0,4,0
"exit",242,305,0,1,0,4,0
"exit",242,339,0,1,0,4,0
"exit",242,356,0,1,0,4,0
"exit",242,364,0,1,0,4,0
"exit",242,380,0,1,0,4,0
"exit",242,393,0,1,0,4,0
"exit",242,396,0,1,0,4,0
"exit",242,396,0,1,0,4,0
"exit",242,398,0,1,0,4,0
"exit",242,410,0,1,0,4,0
"exit",242,413,0,1,0,4,0
"exit",242,420,0,1,0,4,0
"exit",242,428,0,1,0,4,0
"exit",242,429,0,1,0,4,0
"exit",242,429,0,1,0,4,0
"exit",242,431,0,1,0,4,0
"exit",242,435,0,1,0,4,0
"exit",242,447,0,1,0,4,0
"exit",242,468,0,1,0,4,0
"exit",242,477,0,1,0,4,0
"exit",242,479,0,1,0,4,0
"exit",242,484,0,1,0,4,0
"exit",242,489,0,1,0,4,0
"exit",242,492,0,1,0,4,0
"exit",242,500,0,1,0,4,0
"exit",242,554,0,1,0,4,0
"exit",242,559,0,1,0,4,0
"exit",242,562,0,1,0,4,0
"exit",242,566,0,1,0,4,0
"exit",242,568,0,1,0,4,0
"exit",242,569,0,1,0,4,0
"exit",242,583,0,1,0,4,0
"exit",242,592,0,1,0,4,0
"exit",242,602,0,1,0,4,0
"exit",242,606,0,1,0,4,0
"exit",242,611,0,1,0,4,0
"exit",242,629,0,1,0,4,0
"exit",242,632,0,1,0,4,0
"exit",242,659,0,1,0,4,0
"exit",242,683,0,1,0,4,0
"exit",242,685,0,1,0,4,0
"exit",242,690,0,1,0,4,0
"exit",242,710,0,1,0,4,0
"exit",242,714,0,1,0,4,0
"exit",242,727,0,1,0,4,0
"exit",242,742,0,1,0,4,0
"exit",242,762,0,1,0,4,0
"exit",242,798,0,1,0,4,0
"exit",242,826,0,1,0,4,0
"exit",242,837,0,1,0,4,0
"exit",242,849,0,1,0,4,0
"exit",242,854,0,1,0,4,0
"exit",242,879,0,1,0,4,0
"exit",242,884,0,1,0,4,0
"exit",242,895,0,1,0,4,0
"exit",242,896,0,1,0,4,0
"exit",242,921,0,1,0,4,0
"exit",242,932,0,1,0,4,0
"exit",242,940,0,1,0,4,0
"exit",242,952,0,1,0,4,0
"exit",242,955,0,1,0,4,0
"exit",242,956,0,1,0,4,0
"exit",242,974,0,1,0,4,0
"exit",242,999,0,1,0,4,0
"exit",242,1004,0,1,0,4,0
"exit",242,1008,0,1,0,4,0
"exit",242,1019,0,1,0,4,0
"exit",242,1028,0,1,0,4,0
"exit",242,1035,0,1,0,4,0
"exit",242,1051,0,1,0,4,0
"exit",242,1061,0,1,0,4,0
"exit",242,1068,0,1,0,4,0
"exit",242,1075,0,1,0,4,0
"exit",242,1077,0,1,0,4,0
"exit",242,1090,0,1,0,4,0
"exit",242,1099,0,1,0,4,0
"exit",242,1099,0,1,0,4,0
"exit",242,1099,0,1,0,4,0
"exit",242,1111,0,1,0,4,0
"exit",242,1112,0,1,0,4,0
"exit",242,1113,0,1,0,4,0
"exit",242,1140,0,1,0,4,0
"exit",242,1150,0,1,0,4,0
"exit",242,1161,0,1,0,4,0
"exit",242,1176,0,1,0,4,0
"exit",242,1206,0,1,0,4,0
"exit",242,1206,0,1,0,4,0
"exit",242,1231,0,1,0,4,0
"exit",242,1236,0,1,0,4,0
"exit",242,1250,0,1,0,4,0
"exit",242,1257,0,1,0,4,0
"exit",242,1314,0,1,0,4,0
"exit",242,1334,0,1,0,4,0
"exit",242,1335,0,1,0,4,0
"exit",242,1337,0,1,0,4,0
"exit",242,1355,0,1,0,4,0
"exit",242,1364,0,1,0,4,0
"exit",242,1365,0,1,0,4,0
"exit",242,1371,0,1,0,4,0
"exit",242,1392,0,1,0,4,0
"exit",242,1424,0,1,0,4,0
"exit",242,1437,0,1,0,4,0
"exit",242,1445,0,1,0,4,0
"exit",242,1451,0,1,0,4,0
"exit",242,1462,0,1,0,4,0
"exit",242,1470,0,1,0,4,0
"exit",242,1491,0,1,0,4,0
"exit",242,1516,0,1,0,4,0
"exit",242,1519,0,1,0,4,0
"exit",242,1524,0,1,0,4,0
"exit",242,1525,0,1,0,4,0
"exit",242,1536,0,1,0,4,0
"exit",242,1545,0,1,0,4,0
"exit",242,1548,0,1,0,4,0
"exit",242,1555,0,1,0,4,0
"exit",242,1564,0,1,0,4,0
"exit",242,1575,0,1,0,4,0
"exit",242,1578,0,1,0,4,0
"enter",242,8,0,1,0,1,0
"enter",242,21,0,1,0,1,0
"enter",242,33,0,1,0,1,0
"enter",242,34,0,1,0,1,0
"enter",242,54,0,1,0,1,0
"enter",242,151,0,1,0,1,0
"enter",242,169,0,1,0,1,0
"enter",242,186,0,1,0,1,0
"enter",242,188,0,1,0,1,0
"enter",242,196,0,1,0,1,0
"enter",242,202,0,1,0,1,0
"enter",242,217,0,1,0,1,0
"enter",242,223,0,1,0,1,0
"enter",242,230,0,1,0,1,0
"enter",242,243,0,1,0,1,0
"enter",242,252,0,1,0,1,0
"enter",242,259,0,1,0,1,0
"enter",242,260,0,1,0,1,0
"enter",242,277,0,1,0,1,0
"enter",242,284,0,1,0,1,0
"enter",242,297,0,1,0,1,0
"enter",242,322,0,1,0,1,0
"enter",242,342,0,1,0,1,0
"enter",242,344,0,1,0,1,0
"enter",242,352,0,1,0,1,0
"enter",242,358,0,1,0,1,0
"enter",242,362,0,1,0,1,0
"enter",242,375,0,1,0,1,0
"enter",242,426,0,1,0,1,0
"enter",242,431,0,1,0,1,0
"enter",242,449,0,1,0,1,0
"enter",242,488,0,1,0,1,0
"enter",242,492,0,1,0,1,0
"enter",242,501,0,1,0,1,0
"enter",242,508,0,1,0,1,0
"enter",242,519,0,1,0,1,0
"enter",242,529,0,1,0,1,0
"enter",242,546,0,1,0,1,0
"enter",242,564,0,1,0,1,0
"enter",242,565,0,1,0,1,0
"enter",242,596,0,1,0,1,0
"enter",242,598,0,1,0,1,0
"enter",242,619,0,1,0,1,0
"enter",242,619,0,1,0,1,0
"enter",242,639,0,1,0,1,0
"enter",242,647,0,1,0,1,0
"enter",242,648,0,1,0,1,0
"enter",242,657,0,1,0,1,0
"enter",242,657,0,1,0,1,0
"enter",242,679,0,1,0,1,0
"enter",242,690,0,1,0,1,0
"enter",242,749,0,1,0,1,0
"enter",242,760,0,1,0,1,0
