"event","time","node","dest","n","proportion","select","shift"
"exit",590,7,0,1,0,4,0
"exit",590,21,0,1,0,4,0
"exit",590,25,0,1,0,4,0
"exit",590,29,0,1,0,4,0
"exit",590,63,0,1,0,4,0
"exit",590,76,0,1,0,4,0
"exit",590,97,0,1,0,4,0
"exit",590,127,0,1,0,4,0
"exit",590,130,0,1,0,4,0
"exit",590,140,0,1,0,4,0
"exit",590,180,0,1,0,4,0
"exit",590,182,0,1,0,4,0
"exit",590,182,0,1,0,4,0
"exit",590,227,0,1,0,4,0
"exit",590,255,0,1,0,4,0
"exit",590,266,0,1,0,4,0
"exit",590,269,0,1,0,4,0
"exit",590,289,0,1,0,4,0
"exit",590,295,0,1,0,4,0
"exit",590,320,0,1,0,4,0
"exit",590,324,0,1,0,4,0
"exit",590,340,0,1,0,4,0
"exit",590,341,0,1,0,4,0
"exit",590,342,0,1,0,4,0
"exit",590,346,0,1,0,4,0
"exit",590,351,0,1,0,4,0
"exit",590,376,0,1,0,4,0
"exit",590,377,0,1,0,4,0
"exit",590,396,0,1,0,4,0
"exit",590,400,0,1,0,4,0
"exit",590,401,0,1,0,4,0
"exit",590,424,0,1,0,4,0
"exit",590,436,0,1,0,4,0
"exit",590,478,0,1,0,4,0
"exit",590,483,0,1,0,4,0
"exit",590,486,0,1,0,4,0
"exit",590,506,0,1,0,4,0
"exit",590,517,0,1,0,4,0
"exit",590,530,0,1,0,4,0
"exit",590,540,0,1,0,4,0
"exit",590,553,0,1,0,4,0
"exit",590,565,0,1,0,4,0
"exit",590,566,0,1,0,4,0
"exit",590,580,0,1,0,4,0
"exit",590,592,0,1,0,4,0
"exit",590,606,0,1,0,4,0
"exit",590,614,0,1,0,4,0
"exit",590,614,0,1,0,4,0
"exit",590,642,0,1,0,4,0
"exit",590,657,0,1,0,4,0
"exit",590,666,0,1,0,4,0
"exit",590,682,0,1,0,4,0
"exit",590,682,0,1,0,4,0
"exit",590,691,0,1,0,4,0
"exit",590,695,0,1,0,4,0
"exit",590,706,0,1,0,4,0
"exit",590,710,0,1,0,4,0
"exit",590,713,0,1,0,4,0
"exit",590,730,0,1,0,4,0
"exit",590,734,0,1,0,4,0
"exit",590,734,0,1,0,4,0
"exit",590,763,0,1,0,4,0
"exit",590,779,0,1,0,4,0
"exit",590,781,0,1,0,4,0
"exit",590,786,0,1,0,4,0
"exit",590,797,0,1,0,4,0
"exit",590,802,0,1,0,4,0
"exit",590,821,0,1,0,4,0
"exit",590,834,0,1,0,4,0
"exit",590,835,0,1,0,4,0
"exit",590,853,0,1,0,4,0
"exit",590,878,0,1,0,4,0
"exit",590,880,0,1,0,4,0
"exit",590,913,0,1,0,4,0
"exit",590,941,0,1,0,4,0
"exit",590,968,0,1,0,4,0
"exit",590,990,0,1,0,4,0
"exit",590,1004,0,1,0,4,0
"exit",590,1004,0,1,0,4,0
"exit",590,1030,0,1,0,4,0
"exit",590,1050,0,1,0,4,0
"exit",590,1051,0,1,0,4,0
"exit",590,1052,0,1,0,4,0
"exit",590,1060,0,1,0,4,0
"exit",590,1075,0,1,0,4,0
"exit",590,1079,0,1,0,4,0
"exit",590,1085,0,1,0,4,0
"exit",590,1097,0,1,0,4,0
"exit",590,1101,0,1,0,4,0
"exit",590,1103,0,1,0,4,0
"exit",590,1111,0,1,0,4,0
"exit",590,1115,0,1,0,4,0
"exit",590,1129,0,1,0,4,0
"exit",590,1138,0,1,0,4,0
"exit",590,1141,0,1,0,4,0
"exit",590,1148,0,1,0,4,0
"exit",590,1173,0,1,0,4,0
"exit",590,1177,0,1,0,4,0
"exit",590,1178,0,1,0,4,0
"exit",590,1201,0,1,0,4,0
"exit",590,1228,0,1,0,4,0
"exit",590,1282,0,1,0,4,0
"exit",590,1299,0,1,0,4,0
"exit",590,1318,0,1,0,4,0
"exit",590,1324,0,1,0,4,0
"exit",590,1329,0,1,0,4,0
"exit",590,1360,0,1,0,4,0
"exit",590,1372,0,1,0,4,0
"exit",590,1384,0,1,0,4,0
"exit",590,1404,0,1,0,4,0
"exit",590,1417,0,1,0,4,0
"exit",590,1450,0,1,0,4,0
"exit",590,1453,0,1,0,4,0
"exit",590,1460,0,1,0,4,0
"exit",590,1463,0,1,0,4,0
"exit",590,1464,0,1,0,4,0
"exit",590,1466,0,1,0,4,0
"exit",590,1468,0,1,0,4,0
"exit",590,1474,0,1,0,4,0
"exit",590,1531,0,1,0,4,0
"exit",590,1569,0,1,0,4,0
"exit",590,1574,0,1,0,4,0
"exit",590,1599,0,1,0,4,0
"enter",590,2,0,1,0,1,0
"enter",590,6,0,1,0,1,0
"enter",590,10,0,1,0,1,0
"enter",590,18,0,1,0,1,0
"enter",590,48,0,1,0,1,0
"enter",590,49,0,1,0,1,0
"enter",590,51,0,1,0,1,0
"enter",590,115,0,1,0,1,0
"enter",590,122,0,1,0,1,0
"enter",590,153,0,1,0,1,0
"enter",590,184,0,1,0,1,0
"enter",590,189,0,1,0,1,0
"enter",590,190,0,1,0,1,0
"enter",590,211,0,1,0,1,0
"enter",590,225,0,1,0,1,0
"enter",590,227,0,1,0,1,0
"enter",590,230,0,1,0,1,0
"enter",590,261,0,1,0,1,0
"enter",590,269,0,1,0,1,0
"enter",590,278,0,1,0,1,0
"enter",590,286,0,1,0,1,0
"enter",590,314,0,1,0,1,0
"enter",590,317,0,1,0,1,0
"enter",590,333,0,1,0,1,0
"enter",590,354,0,1,0,1,0
"enter",590,369,0,1,0,1,0
"enter",590,403,0,1,0,1,0
"enter",590,413,0,1,0,1,0
"enter",590,417,0,1,0,1,0
"enter",590,425,0,1,0,1,0
"enter",590,430,0,1,0,1,0
"enter",590,437,0,1,0,1,0
"enter",590,491,0,1,0,1,0
"enter",590,495,0,1,0,1,0
"enter",590,498,0,1,0,1,0
"enter",590,499,0,1,0,1,0
"enter",590,505,0,1,0,1,0
"enter",590,529,0,1,0,1,0
"enter",590,561,0,1,0,1,0
"enter",590,563,0,1,0,1,0
"enter",590,567,0,1,0,1,0
"enter",590,573,0,1,0,1,0
"enter",590,600,0,1,0,1,0
"enter",590,601,0,1,0,1,0
"enter",590,606,0,1,0,1,0
"enter",590,608,0,1,0,1,0
"enter",590,611,0,1,0,1,0
"enter",590,624,0,1,0,1,0
"enter",590,649,0,1,0,1,0
"enter",590,666,0,1,0,1,0
"enter",590,677,0,1,0,1,0
"enter",590,679,0,1,0,1,0
"enter",590,705,0,1,0,1,0
"enter",590,746,0,1,0,1,0
"enter",590,767,0,1,0,1,0
"enter",590,781,0,1,0,1,0
"enter",590,784,0,1,0,1,0
"enter",590,800,0,1,0,1,0
"enter",590,800,0,1,0,1,0
"enter",590,802,0,1,0,1,0
"enter",590,820,0,1,0,1,0
"enter",590,827,0,1,0,1,0
"enter",590,834,0,1,0,1,0
"enter",590,855,0,1,0,1,0
"enter",590,857,0,1,0,1,0
"enter",590,870,0,1,0,1,0
"enter",590,871,0,1,0,1,0
"enter",590,879,0,1,0,1,0
"enter",590,885,0,1,0,1,0
"enter",590,910,0,1,0,1,0
"enter",590,911,0,1,0,1,0
"enter",590,913,0,1,0,1,0
"enter",590,915,0,1,0,1,0
"enter",590,928,0,1,0,1,0
"enter",590,946,0,1,0,1,0
"enter",590,977,0,1,0,1,0
"enter",590,1001,0,1,0,1,0
