"event","time","node","dest","n","proportion","select","shift"
"exit",1362,8,0,1,0,4,0
"exit",1362,12,0,1,0,4,0
"exit",1362,15,0,1,0,4,0
"exit",1362,16,0,1,0,4,0
"exit",1362,24,0,1,0,4,0
"exit",1362,29,0,1,0,4,0
"exit",1362,37,0,1,0,4,0
"exit",1362,40,0,1,0,4,0
"exit",1362,42,0,1,0,4,0
"exit",1362,65,0,1,0,4,0
"exit",1362,74,0,1,0,4,0
"exit",1362,83,0,1,0,4,0
"exit",1362,85,0,1,0,4,0
"exit",1362,94,0,1,0,4,0
"exit",1362,103,0,1,0,4,0
"exit",1362,109,0,1,0,4,0
"exit",1362,113,0,1,0,4,0
"exit",1362,126,0,1,0,4,0
"exit",1362,158,0,1,0,4,0
"exit",1362,161,0,1,0,4,0
"exit",1362,176,0,1,0,4,0
"exit",1362,179,0,1,0,4,0
"exit",1362,183,0,1,0,4,0
"exit",1362,184,0,1,0,4,0
"exit",1362,189,0,1,0,4,0
"exit",1362,189,0,1,0,4,0
"exit",1362,204,0,1,0,4,0
"exit",1362,211,0,1,0,4,0
"exit",1362,228,0,1,0,4,0
"exit",1362,232,0,1,0,4,0
"exit",1362,250,0,1,0,4,0
"exit",1362,256,0,1,0,4,0
"exit",1362,257,0,1,0,4,0
"exit",1362,265,0,1,0,4,0
"exit",1362,270,0,1,0,4,0
"exit",1362,272,0,1,0,4,0
"exit",1362,284,0,1,0,4,0
"exit",1362,294,0,1,0,4,0
"exit",1362,303,0,1,0,4,0
"exit",1362,303,0,1,0,4,0
"exit",1362,305,0,1,0,4,0
"exit",1362,307,0,1,0,4,0
"exit",1362,312,0,1,0,4,0
"exit",1362,330,0,1,0,4,0
"exit",1362,367,0,1,0,4,0
"exit",1362,393,0,1,0,4,0
"exit",1362,415,0,1,0,4,0
"exit",1362,450,0,1,0,4,0
"exit",1362,470,0,1,0,4,0
"exit",1362,471,0,1,0,4,0
"exit",1362,475,0,1,0,4,0
"exit",1362,486,0,1,0,4,0
"exit",1362,487,0,1,0,4,0
"exit",1362,498,0,1,0,4,0
"exit",1362,505,0,1,0,4,0
"exit",1362,507,0,1,0,4,0
"exit",1362,519,0,1,0,4,0
"exit",1362,520,0,1,0,4,0
"exit",1362,522,0,1,0,4,0
"exit",1362,535,0,1,0,4,0
"exit",1362,538,0,1,0,4,0
"exit",1362,543,0,1,0,4,0
"exit",1362,549,0,1,0,4,0
"exit",1362,558,0,1,0,4,0
"exit",1362,572,0,1,0,4,0
"exit",1362,581,0,1,0,4,0
"exit",1362,592,0,1,0,4,0
"exit",1362,596,0,1,0,4,0
"exit",1362,599,0,1,0,4,0
"exit",1362,621,0,1,0,4,0
"exit",1362,625,0,1,0,4,0
"exit",1362,635,0,1,0,4,0
"exit",1362,647,0,1,0,4,0
"exit",1362,677,0,1,0,4,0
"exit",1362,708,0,1,0,4,0
"exit",1362,712,0,1,0,4,0
"exit",1362,721,0,1,0,4,0
"exit",1362,724,0,1,0,4,0
"exit",1362,739,0,1,0,4,0
"exit",1362,754,0,1,0,4,0
"exit",1362,755,0,1,0,4,0
"exit",1362,758,0,1,0,4,0
