"event","time","node","dest","n","proportion","select","shift"
"exit",1255,16,0,1,0,4,0
"exit",1255,24,0,1,0,4,0
"exit",1255,31,0,1,0,4,0
"exit",1255,57,0,1,0,4,0
"exit",1255,79,0,1,0,4,0
"exit",1255,140,0,1,0,4,0
"exit",1255,167,0,1,0,4,0
"exit",1255,191,0,1,0,4,0
"exit",1255,248,0,1,0,4,0
"exit",1255,264,0,1,0,4,0
"exit",1255,267,0,1,0,4,0
"exit",1255,288,0,1,0,4,0
"exit",1255,302,0,1,0,4,0
"exit",1255,307,0,1,0,4,0
"exit",1255,315,0,1,0,4,0
"exit",1255,318,0,1,0,4,0
"exit",1255,340,0,1,0,4,0
"exit",1255,353,0,1,0,4,0
"exit",1255,356,0,1,0,4,0
"exit",1255,359,0,1,0,4,0
"exit",1255,431,0,1,0,4,0
"exit",1255,435,0,1,0,4,0
"exit",1255,455,0,1,0,4,0
"exit",1255,478,0,1,0,4,0
"exit",1255,478,0,1,0,4,0
"exit",1255,488,0,1,0,4,0
"exit",1255,488,0,1,0,4,0
"exit",1255,499,0,1,0,4,0
"exit",1255,512,0,1,0,4,0
"exit",1255,518,0,1,0,4,0
"exit",1255,522,0,1,0,4,0
"exit",1255,525,0,1,0,4,0
"exit",1255,532,0,1,0,4,0
"exit",1255,541,0,1,0,4,0
"exit",1255,541,0,1,0,4,0
"exit",1255,544,0,1,0,4,0
"exit",1255,547,0,1,0,4,0
"exit",1255,570,0,1,0,4,0
"exit",1255,588,0,1,0,4,0
"exit",1255,590,0,1,0,4,0
"exit",1255,600,0,1,0,4,0
"exit",1255,603,0,1,0,4,0
"exit",1255,651,0,1,0,4,0
"exit",1255,662,0,1,0,4,0
"exit",1255,686,0,1,0,4,0
"exit",1255,696,0,1,0,4,0
"exit",1255,714,0,1,0,4,0
"exit",1255,727,0,1,0,4,0
"exit",1255,734,0,1,0,4,0
"exit",1255,766,0,1,0,4,0
"exit",1255,778,0,1,0,4,0
"exit",1255,789,0,1,0,4,0
"exit",1255,792,0,1,0,4,0
"exit",1255,800,0,1,0,4,0
"exit",1255,802,0,1,0,4,0
"exit",1255,817,0,1,0,4,0
"exit",1255,823,0,1,0,4,0
"exit",1255,837,0,1,0,4,0
"exit",1255,839,0,1,0,4,0
"exit",1255,846,0,1,0,4,0
"exit",1255,862,0,1,0,4,0
"exit",1255,892,0,1,0,4,0
"exit",1255,911,0,1,0,4,0
"exit",1255,981,0,1,0,4,0
"exit",1255,998,0,1,0,4,0
"exit",1255,1066,0,1,0,4,0
"exit",1255,1091,0,1,0,4,0
"exit",1255,1099,0,1,0,4,0
"exit",1255,1101,0,1,0,4,0
"exit",1255,1102,0,1,0,4,0
"exit",1255,1103,0,1,0,4,0
"exit",1255,1125,0,1,0,4,0
"exit",1255,1133,0,1,0,4,0
"exit",1255,1133,0,1,0,4,0
"exit",1255,1136,0,1,0,4,0
"exit",1255,1172,0,1,0,4,0
"exit",1255,1186,0,1,0,4,0
"exit",1255,1188,0,1,0,4,0
"exit",1255,1204,0,1,0,4,0
"exit",1255,1279,0,1,0,4,0
"exit",1255,1300,0,1,0,4,0
"exit",1255,1303,0,1,0,4,0
"exit",1255,1309,0,1,0,4,0
"exit",1255,1335,0,1,0,4,0
"exit",1255,1347,0,1,0,4,0
"exit",1255,1363,0,1,0,4,0
"exit",1255,1365,0,1,0,4,0
"exit",1255,1403,0,1,0,4,0
"exit",1255,1415,0,1,0,4,0
"exit",1255,1422,0,1,0,4,0
"exit",1255,1428,0,1,0,4,0
"exit",1255,1441,0,1,0,4,0
"exit",1255,1453,0,1,0,4,0
"exit",1255,1474,0,1,0,4,0
"exit",1255,1475,0,1,0,4,0
"exit",1255,1496,0,1,0,4,0
"exit",1255,1511,0,1,0,4,0
"exit",1255,1527,0,1,0,4,0
"exit",1255,1527,0,1,0,4,0
"exit",1255,1561,0,1,0,4,0
"exit",1255,1568,0,1,0,4,0
"exit",1255,1571,0,1,0,4,0
"exit",1255,1576,0,1,0,4,0
"exit",1255,1593,0,1,0,4,0
"exit",1255,1596,0,1,0,4,0
"enter",1255,23,0,1,0,1,0
"enter",1255,30,0,1,0,1,0
"enter",1255,33,0,1,0,1,0
"enter",1255,72,0,1,0,1,0
