"event","time","node","dest","n","proportion","select","shift"
"exit",1434,9,0,1,0,4,0
"exit",1434,26,0,1,0,4,0
"exit",1434,29,0,1,0,4,0
"exit",1434,30,0,1,0,4,0
"exit",1434,30,0,1,0,4,0
"exit",1434,32,0,1,0,4,0
"exit",1434,40,0,1,0,4,0
"exit",1434,44,0,1,0,4,0
"exit",1434,46,0,1,0,4,0
"exit",1434,46,0,1,0,4,0
"exit",1434,49,0,1,0,4,0
"exit",1434,63,0,1,0,4,0
"exit",1434,68,0,1,0,4,0
"exit",1434,70,0,1,0,4,0
"exit",1434,72,0,1,0,4,0
"exit",1434,79,0,1,0,4,0
"exit",1434,91,0,1,0,4,0
"exit",1434,107,0,1,0,4,0
"exit",1434,116,0,1,0,4,0
"exit",1434,125,0,1,0,4,0
"exit",1434,140,0,1,0,4,0
"exit",1434,167,0,1,0,4,0
"exit",1434,168,0,1,0,4,0
"exit",1434,178,0,1,0,4,0
"exit",1434,190,0,1,0,4,0
"exit",1434,202,0,1,0,4,0
"exit",1434,208,0,1,0,4,0
"exit",1434,235,0,1,0,4,0
"exit",1434,245,0,1,0,4,0
"exit",1434,247,0,1,0,4,0
"exit",1434,259,0,1,0,4,0
"exit",1434,278,0,1,0,4,0
"exit",1434,304,0,1,0,4,0
"exit",1434,314,0,1,0,4,0
"exit",1434,316,0,1,0,4,0
"exit",1434,319,0,1,0,4,0
"exit",1434,324,0,1,0,4,0
"exit",1434,324,0,1,0,4,0
"exit",1434,345,0,1,0,4,0
"exit",1434,347,0,1,0,4,0
"exit",1434,377,0,1,0,4,0
"exit",1434,378,0,1,0,4,0
"exit",1434,397,0,1,0,4,0
"exit",1434,397,0,1,0,4,0
"exit",1434,398,0,1,0,4,0
"exit",1434,401,0,1,0,4,0
"exit",1434,419,0,1,0,4,0
"exit",1434,427,0,1,0,4,0
"exit",1434,427,0,1,0,4,0
"exit",1434,429,0,1,0,4,0
"exit",1434,443,0,1,0,4,0
"exit",1434,444,0,1,0,4,0
"exit",1434,470,0,1,0,4,0
"exit",1434,480,0,1,0,4,0
"exit",1434,484,0,1,0,4,0
"exit",1434,519,0,1,0,4,0
"exit",1434,526,0,1,0,4,0
"exit",1434,527,0,1,0,4,0
"exit",1434,528,0,1,0,4,0
"exit",1434,529,0,1,0,4,0
"exit",1434,534,0,1,0,4,0
"exit",1434,534,0,1,0,4,0
"exit",1434,535,0,1,0,4,0
"exit",1434,542,0,1,0,4,0
"exit",1434,543,0,1,0,4,0
"exit",1434,544,0,1,0,4,0
"exit",1434,568,0,1,0,4,0
"exit",1434,570,0,1,0,4,0
"exit",1434,598,0,1,0,4,0
"exit",1434,606,0,1,0,4,0
"exit",1434,614,0,1,0,4,0
"exit",1434,638,0,1,0,4,0
"exit",1434,638,0,1,0,4,0
"exit",1434,648,0,1,0,4,0
"exit",1434,661,0,1,0,4,0
"exit",1434,671,0,1,0,4,0
"exit",1434,679,0,1,0,4,0
"exit",1434,680,0,1,0,4,0
"exit",1434,710,0,1,0,4,0
"exit",1434,724,0,1,0,4,0
"exit",1434,726,0,1,0,4,0
"exit",1434,729,0,1,0,4,0
"exit",1434,746,0,1,0,4,0
"exit",1434,752,0,1,0,4,0
"exit",1434,759,0,1,0,4,0
"exit",1434,774,0,1,0,4,0
"exit",1434,774,0,1,0,4,0
"exit",1434,781,0,1,0,4,0
"exit",1434,788,0,1,0,4,0
"exit",1434,791,0,1,0,4,0
"exit",1434,803,0,1,0,4,0
"exit",1434,809,0,1,0,4,0
"exit",1434,812,0,1,0,4,0
"exit",1434,815,0,1,0,4,0
"exit",1434,818,0,1,0,4,0
"exit",1434,820,0,1,0,4,0
"exit",1434,824,0,1,0,4,0
"exit",1434,839,0,1,0,4,0
"exit",1434,861,0,1,0,4,0
"exit",1434,867,0,1,0,4,0
"exit",1434,876,0,1,0,4,0
"exit",1434,885,0,1,0,4,0
"exit",1434,893,0,1,0,4,0
"exit",1434,895,0,1,0,4,0
"exit",1434,896,0,1,0,4,0
"exit",1434,907,0,1,0,4,0
"exit",1434,926,0,1,0,4,0
"exit",1434,934,0,1,0,4,0
"exit",1434,936,0,1,0,4,0
"exit",1434,936,0,1,0,4,0
"exit",1434,958,0,1,0,4,0
"exit",1434,960,0,1,0,4,0
"exit",1434,968,0,1,0,4,0
"exit",1434,970,0,1,0,4,0
"exit",1434,980,0,1,0,4,0
"exit",1434,1045,0,1,0,4,0
"exit",1434,1052,0,1,0,4,0
"exit",1434,1054,0,1,0,4,0
"exit",1434,1074,0,1,0,4,0
"exit",1434,1078,0,1,0,4,0
"exit",1434,1081,0,1,0,4,0
"exit",1434,1087,0,1,0,4,0
"exit",1434,1095,0,1,0,4,0
"exit",1434,1100,0,1,0,4,0
"exit",1434,1102,0,1,0,4,0
"exit",1434,1112,0,1,0,4,0
"exit",1434,1125,0,1,0,4,0
"exit",1434,1126,0,1,0,4,0
"exit",1434,1166,0,1,0,4,0
"exit",1434,1172,0,1,0,4,0
"exit",1434,1178,0,1,0,4,0
"exit",1434,1182,0,1,0,4,0
"exit",1434,1183,0,1,0,4,0
"exit",1434,1183,0,1,0,4,0
"exit",1434,1193,0,1,0,4,0
"exit",1434,1201,0,1,0,4,0
"exit",1434,1211,0,1,0,4,0
"exit",1434,1226,0,1,0,4,0
"exit",1434,1243,0,1,0,4,0
"exit",1434,1252,0,1,0,4,0
"exit",1434,1254,0,1,0,4,0
"exit",1434,1264,0,1,0,4,0
"exit",1434,1270,0,1,0,4,0
"exit",1434,1280,0,1,0,4,0
"exit",1434,1280,0,1,0,4,0
"exit",1434,1281,0,1,0,4,0
"exit",1434,1290,0,1,0,4,0
"exit",1434,1306,0,1,0,4,0
"exit",1434,1307,0,1,0,4,0
"exit",1434,1308,0,1,0,4,0
"exit",1434,1328,0,1,0,4,0
"exit",1434,1331,0,1,0,4,0
"exit",1434,1346,0,1,0,4,0
"exit",1434,1362,0,1,0,4,0
"exit",1434,1387,0,1,0,4,0
"exit",1434,1401,0,1,0,4,0
"exit",1434,1411,0,1,0,4,0
"exit",1434,1413,0,1,0,4,0
"exit",1434,1422,0,1,0,4,0
"exit",1434,1442,0,1,0,4,0
"exit",1434,1443,0,1,0,4,0
"exit",1434,1445,0,1,0,4,0
"exit",1434,1460,0,1,0,4,0
"exit",1434,1472,0,1,0,4,0
"exit",1434,1479,0,1,0,4,0
"exit",1434,1479,0,1,0,4,0
"exit",1434,1513,0,1,0,4,0
"exit",1434,1535,0,1,0,4,0
"exit",1434,1541,0,1,0,4,0
"exit",1434,1550,0,1,0,4,0
"exit",1434,1552,0,1,0,4,0
"exit",1434,1555,0,1,0,4,0
"exit",1434,1563,0,1,0,4,0
"exit",1434,1566,0,1,0,4,0
"exit",1434,1567,0,1,0,4,0
"exit",1434,1567,0,1,0,4,0
"exit",1434,1571,0,1,0,4,0
"exit",1434,1573,0,1,0,4,0
"exit",1434,1581,0,1,0,4,0
"exit",1434,1593,0,1,0,4,0
"exit",1434,1600,0,1,0,4,0
"enter",1434,27,0,1,0,1,0
"enter",1434,50,0,1,0,1,0
"enter",1434,59,0,1,0,1,0
"enter",1434,71,0,1,0,1,0
"enter",1434,73,0,1,0,1,0
"enter",1434,83,0,1,0,1,0
"enter",1434,92,0,1,0,1,0
"enter",1434,110,0,1,0,1,0
"enter",1434,111,0,1,0,1,0
"enter",1434,119,0,1,0,1,0
"enter",1434,157,0,1,0,1,0
"enter",1434,174,0,1,0,1,0
"enter",1434,179,0,1,0,1,0
"enter",1434,184,0,1,0,1,0
"enter",1434,201,0,1,0,1,0
"enter",1434,206,0,1,0,1,0
"enter",1434,210,0,1,0,1,0
"enter",1434,218,0,1,0,1,0
"enter",1434,247,0,1,0,1,0
"enter",1434,250,0,1,0,1,0
"enter",1434,272,0,1,0,1,0
"enter",1434,279,0,1,0,1,0
"enter",1434,309,0,1,0,1,0
"enter",1434,322,0,1,0,1,0
"enter",1434,353,0,1,0,1,0
"enter",1434,365,0,1,0,1,0
"enter",1434,366,0,1,0,1,0
"enter",1434,410,0,1,0,1,0
"enter",1434,462,0,1,0,1,0
"enter",1434,463,0,1,0,1,0
"enter",1434,476,0,1,0,1,0
"enter",1434,479,0,1,0,1,0
"enter",1434,482,0,1,0,1,0
"enter",1434,488,0,1,0,1,0
"enter",1434,500,0,1,0,1,0
"enter",1434,536,0,1,0,1,0
"enter",1434,547,0,1,0,1,0
"enter",1434,599,0,1,0,1,0
"enter",1434,606,0,1,0,1,0
"enter",1434,616,0,1,0,1,0
"enter",1434,622,0,1,0,1,0
"enter",1434,639,0,1,0,1,0
"enter",1434,670,0,1,0,1,0
