"event","time","node","dest","n","proportion","select","shift"
"exit",783,22,0,1,0,4,0
"exit",783,28,0,1,0,4,0
"exit",783,37,0,1,0,4,0
"exit",783,66,0,1,0,4,0
"exit",783,79,0,1,0,4,0
"exit",783,98,0,1,0,4,0
"exit",783,108,0,1,0,4,0
"exit",783,130,0,1,0,4,0
"exit",783,136,0,1,0,4,0
"exit",783,148,0,1,0,4,0
"exit",783,153,0,1,0,4,0
"exit",783,163,0,1,0,4,0
"exit",783,177,0,1,0,4,0
"exit",783,183,0,1,0,4,0
"exit",783,188,0,1,0,4,0
"exit",783,193,0,1,0,4,0
"exit",783,231,0,1,0,4,0
"exit",783,235,0,1,0,4,0
"exit",783,238,0,1,0,4,0
"exit",783,293,0,1,0,4,0
"exit",783,294,0,1,0,4,0
"exit",783,299,0,1,0,4,0
"exit",783,306,0,1,0,4,0
"exit",783,355,0,1,0,4,0
"exit",783,356,0,1,0,4,0
"exit",783,369,0,1,0,4,0
"exit",783,372,0,1,0,4,0
"exit",783,379,0,1,0,4,0
"exit",783,399,0,1,0,4,0
"exit",783,402,0,1,0,4,0
"exit",783,406,0,1,0,4,0
"exit",783,406,0,1,0,4,0
"exit",783,407,0,1,0,4,0
"exit",783,414,0,1,0,4,0
"exit",783,418,0,1,0,4,0
"exit",783,423,0,1,0,4,0
"exit",783,446,0,1,0,4,0
"exit",783,447,0,1,0,4,0
"exit",783,447,0,1,0,4,0
"exit",783,449,0,1,0,4,0
"exit",783,494,0,1,0,4,0
"exit",783,498,0,1,0,4,0
"exit",783,512,0,1,0,4,0
"exit",783,520,0,1,0,4,0
"exit",783,525,0,1,0,4,0
"exit",783,548,0,1,0,4,0
"exit",783,550,0,1,0,4,0
"exit",783,551,0,1,0,4,0
"exit",783,554,0,1,0,4,0
"exit",783,583,0,1,0,4,0
"exit",783,596,0,1,0,4,0
"exit",783,612,0,1,0,4,0
"exit",783,628,0,1,0,4,0
"exit",783,654,0,1,0,4,0
"exit",783,664,0,1,0,4,0
"exit",783,720,0,1,0,4,0
"exit",783,812,0,1,0,4,0
"exit",783,818,0,1,0,4,0
"exit",783,827,0,1,0,4,0
"exit",783,832,0,1,0,4,0
"exit",783,844,0,1,0,4,0
"exit",783,864,0,1,0,4,0
"exit",783,880,0,1,0,4,0
"exit",783,883,0,1,0,4,0
"exit",783,902,0,1,0,4,0
"exit",783,906,0,1,0,4,0
"exit",783,914,0,1,0,4,0
"exit",783,925,0,1,0,4,0
"exit",783,954,0,1,0,4,0
"exit",783,964,0,1,0,4,0
"exit",783,966,0,1,0,4,0
"exit",783,976,0,1,0,4,0
"exit",783,1022,0,1,0,4,0
"exit",783,1037,0,1,0,4,0
"exit",783,1043,0,1,0,4,0
"exit",783,1046,0,1,0,4,0
"exit",783,1066,0,1,0,4,0
"exit",783,1073,0,1,0,4,0
"exit",783,1084,0,1,0,4,0
"exit",783,1093,0,1,0,4,0
"exit",783,1115,0,1,0,4,0
"exit",783,1124,0,1,0,4,0
"exit",783,1124,0,1,0,4,0
"exit",783,1138,0,1,0,4,0
"exit",783,1156,0,1,0,4,0
"exit",783,1174,0,1,0,4,0
"exit",783,1185,0,1,0,4,0
"exit",783,1209,0,1,0,4,0
"exit",783,1215,0,1,0,4,0
"exit",783,1256,0,1,0,4,0
"exit",783,1264,0,1,0,4,0
"exit",783,1267,0,1,0,4,0
"exit",783,1277,0,1,0,4,0
"exit",783,1287,0,1,0,4,0
"exit",783,1288,0,1,0,4,0
"exit",783,1298,0,1,0,4,0
"exit",783,1325,0,1,0,4,0
"exit",783,1326,0,1,0,4,0
"exit",783,1327,0,1,0,4,0
"exit",783,1335,0,1,0,4,0
"exit",783,1335,0,1,0,4,0
"exit",783,1360,0,1,0,4,0
"exit",783,1384,0,1,0,4,0
"exit",783,1386,0,1,0,4,0
"exit",783,1457,0,1,0,4,0
"exit",783,1460,0,1,0,4,0
"exit",783,1492,0,1,0,4,0
"exit",783,1507,0,1,0,4,0
"exit",783,1541,0,1,0,4,0
"exit",783,1551,0,1,0,4,0
"exit",783,1563,0,1,0,4,0
"exit",783,1584,0,1,0,4,0
"enter",783,34,0,1,0,1,0
"enter",783,40,0,1,0,1,0
"enter",783,47,0,1,0,1,0
"enter",783,52,0,1,0,1,0
"enter",783,63,0,1,0,1,0
"enter",783,68,0,1,0,1,0
"enter",783,70,0,1,0,1,0
"enter",783,76,0,1,0,1,0
"enter",783,105,0,1,0,1,0
"enter",783,107,0,1,0,1,0
"enter",783,107,0,1,0,1,0
"enter",783,111,0,1,0,1,0
"enter",783,121,0,1,0,1,0
"enter",783,126,0,1,0,1,0
"enter",783,164,0,1,0,1,0
"enter",783,167,0,1,0,1,0
"enter",783,192,0,1,0,1,0
"enter",783,230,0,1,0,1,0
"enter",783,232,0,1,0,1,0
"enter",783,249,0,1,0,1,0
"enter",783,251,0,1,0,1,0
"enter",783,254,0,1,0,1,0
"enter",783,262,0,1,0,1,0
"enter",783,271,0,1,0,1,0
"enter",783,281,0,1,0,1,0
"enter",783,290,0,1,0,1,0
"enter",783,313,0,1,0,1,0
"enter",783,329,0,1,0,1,0
"enter",783,331,0,1,0,1,0
"enter",783,332,0,1,0,1,0
"enter",783,358,0,1,0,1,0
"enter",783,361,0,1,0,1,0
"enter",783,366,0,1,0,1,0
"enter",783,376,0,1,0,1,0
"enter",783,391,0,1,0,1,0
"enter",783,394,0,1,0,1,0
"enter",783,401,0,1,0,1,0
"enter",783,407,0,1,0,1,0
"enter",783,437,0,1,0,1,0
"enter",783,487,0,1,0,1,0
"enter",783,493,0,1,0,1,0
"enter",783,495,0,1,0,1,0
"enter",783,500,0,1,0,1,0
"enter",783,504,0,1,0,1,0
"enter",783,510,0,1,0,1,0
"enter",783,514,0,1,0,1,0
"enter",783,520,0,1,0,1,0
"enter",783,523,0,1,0,1,0
"enter",783,528,0,1,0,1,0
"enter",783,528,0,1,0,1,0
"enter",783,536,0,1,0,1,0
"enter",783,563,0,1,0,1,0
"enter",783,566,0,1,0,1,0
"enter",783,582,0,1,0,1,0
"enter",783,593,0,1,0,1,0
"enter",783,612,0,1,0,1,0
"enter",783,617,0,1,0,1,0
"enter",783,619,0,1,0,1,0
"enter",783,620,0,1,0,1,0
"enter",783,624,0,1,0,1,0
"enter",783,627,0,1,0,1,0
"enter",783,627,0,1,0,1,0
"enter",783,648,0,1,0,1,0
"enter",783,659,0,1,0,1,0
