"event","time","node","dest","n","proportion","select","shift"
"exit",1097,9,0,1,0,4,0
"exit",1097,30,0,1,0,4,0
"exit",1097,33,0,1,0,4,0
"exit",1097,65,0,1,0,4,0
"exit",1097,70,0,1,0,4,0
"exit",1097,80,0,1,0,4,0
"exit",1097,91,0,1,0,4,0
"exit",1097,93,0,1,0,4,0
"exit",1097,96,0,1,0,4,0
"exit",1097,97,0,1,0,4,0
"exit",1097,127,0,1,0,4,0
"exit",1097,129,0,1,0,4,0
"exit",1097,133,0,1,0,4,0
"exit",1097,144,0,1,0,4,0
"exit",1097,151,0,1,0,4,0
"exit",1097,155,0,1,0,4,0
"exit",1097,161,0,1,0,4,0
"exit",1097,173,0,1,0,4,0
"exit",1097,194,0,1,0,4,0
"exit",1097,205,0,1,0,4,0
"exit",1097,223,0,1,0,4,0
"exit",1097,225,0,1,0,4,0
"exit",1097,270,0,1,0,4,0
"exit",1097,283,0,1,0,4,0
"exit",1097,292,0,1,0,4,0
"exit",1097,299,0,1,0,4,0
"exit",1097,308,0,1,0,4,0
"exit",1097,331,0,1,0,4,0
"exit",1097,331,0,1,0,4,0
"exit",1097,338,0,1,0,4,0
"exit",1097,354,0,1,0,4,0
"exit",1097,369,0,1,0,4,0
"exit",1097,409,0,1,0,4,0
"exit",1097,419,0,1,0,4,0
"exit",1097,434,0,1,0,4,0
"exit",1097,446,0,1,0,4,0
"exit",1097,450,0,1,0,4,0
"exit",1097,454,0,1,0,4,0
"exit",1097,469,0,1,0,4,0
"exit",1097,482,0,1,0,4,0
"exit",1097,484,0,1,0,4,0
"exit",1097,485,0,1,0,4,0
"exit",1097,489,0,1,0,4,0
"exit",1097,493,0,1,0,4,0
"exit",1097,510,0,1,0,4,0
"exit",1097,513,0,1,0,4,0
"exit",1097,538,0,1,0,4,0
"exit",1097,547,0,1,0,4,0
"exit",1097,549,0,1,0,4,0
"exit",1097,567,0,1,0,4,0
"exit",1097,576,0,1,0,4,0
"exit",1097,582,0,1,0,4,0
"exit",1097,586,0,1,0,4,0
"exit",1097,588,0,1,0,4,0
"exit",1097,597,0,1,0,4,0
"exit",1097,598,0,1,0,4,0
"exit",1097,598,0,1,0,4,0
"exit",1097,607,0,1,0,4,0
"exit",1097,616,0,1,0,4,0
"exit",1097,643,0,1,0,4,0
"exit",1097,661,0,1,0,4,0
"exit",1097,674,0,1,0,4,0
"exit",1097,679,0,1,0,4,0
"exit",1097,728,0,1,0,4,0
"exit",1097,732,0,1,0,4,0
"exit",1097,745,0,1,0,4,0
"exit",1097,747,0,1,0,4,0
"exit",1097,750,0,1,0,4,0
"exit",1097,781,0,1,0,4,0
"exit",1097,793,0,1,0,4,0
"exit",1097,794,0,1,0,4,0
"exit",1097,797,0,1,0,4,0
"exit",1097,802,0,1,0,4,0
"exit",1097,805,0,1,0,4,0
"exit",1097,825,0,1,0,4,0
"exit",1097,840,0,1,0,4,0
"exit",1097,844,0,1,0,4,0
"exit",1097,860,0,1,0,4,0
"exit",1097,862,0,1,0,4,0
"exit",1097,862,0,1,0,4,0
"exit",1097,873,0,1,0,4,0
"exit",1097,873,0,1,0,4,0
"exit",1097,886,0,1,0,4,0
"exit",1097,897,0,1,0,4,0
"exit",1097,906,0,1,0,4,0
"exit",1097,935,0,1,0,4,0
"exit",1097,976,0,1,0,4,0
"exit",1097,980,0,1,0,4,0
"exit",1097,984,0,1,0,4,0
"exit",1097,996,0,1,0,4,0
"exit",1097,997,0,1,0,4,0
"exit",1097,1011,0,1,0,4,0
"exit",1097,1015,0,1,0,4,0
"exit",1097,1030,0,1,0,4,0
"exit",1097,1060,0,1,0,4,0
"exit",1097,1065,0,1,0,4,0
"exit",1097,1068,0,1,0,4,0
"exit",1097,1077,0,1,0,4,0
"exit",1097,1078,0,1,0,4,0
"exit",1097,1099,0,1,0,4,0
"exit",1097,1108,0,1,0,4,0
"exit",1097,1126,0,1,0,4,0
"exit",1097,1135,0,1,0,4,0
"exit",1097,1151,0,1,0,4,0
"exit",1097,1157,0,1,0,4,0
"exit",1097,1158,0,1,0,4,0
"exit",1097,1162,0,1,0,4,0
"exit",1097,1166,0,1,0,4,0
"exit",1097,1184,0,1,0,4,0
"exit",1097,1184,0,1,0,4,0
"exit",1097,1188,0,1,0,4,0
"exit",1097,1194,0,1,0,4,0
"exit",1097,1226,0,1,0,4,0
"exit",1097,1233,0,1,0,4,0
"exit",1097,1235,0,1,0,4,0
"exit",1097,1269,0,1,0,4,0
"exit",1097,1272,0,1,0,4,0
"exit",1097,1281,0,1,0,4,0
"exit",1097,1282,0,1,0,4,0
"exit",1097,1283,0,1,0,4,0
"exit",1097,1283,0,1,0,4,0
"exit",1097,1295,0,1,0,4,0
"exit",1097,1297,0,1,0,4,0
"exit",1097,1334,0,1,0,4,0
"exit",1097,1344,0,1,0,4,0
"exit",1097,1353,0,1,0,4,0
"exit",1097,1368,0,1,0,4,0
"exit",1097,1383,0,1,0,4,0
"exit",1097,1384,0,1,0,4,0
"exit",1097,1423,0,1,0,4,0
"exit",1097,1437,0,1,0,4,0
"exit",1097,1440,0,1,0,4,0
"exit",1097,1445,0,1,0,4,0
"exit",1097,1458,0,1,0,4,0
"exit",1097,1459,0,1,0,4,0
"exit",1097,1487,0,1,0,4,0
"exit",1097,1491,0,1,0,4,0
"exit",1097,1492,0,1,0,4,0
"exit",1097,1503,0,1,0,4,0
"exit",1097,1505,0,1,0,4,0
"exit",1097,1521,0,1,0,4,0
"exit",1097,1526,0,1,0,4,0
"exit",1097,1575,0,1,0,4,0
"exit",1097,1581,0,1,0,4,0
"exit",1097,1597,0,1,0,4,0
"enter",1097,3,0,1,0,1,0
"enter",1097,30,0,1,0,1,0
"enter",1097,51,0,1,0,1,0
"enter",1097,79,0,1,0,1,0
"enter",1097,137,0,1,0,1,0
"enter",1097,138,0,1,0,1,0
"enter",1097,143,0,1,0,1,0
"enter",1097,161,0,1,0,1,0
"enter",1097,161,0,1,0,1,0
"enter",1097,190,0,1,0,1,0
"enter",1097,201,0,1,0,1,0
"enter",1097,212,0,1,0,1,0
"enter",1097,234,0,1,0,1,0
"enter",1097,262,0,1,0,1,0
"enter",1097,268,0,1,0,1,0
"enter",1097,331,0,1,0,1,0
"enter",1097,334,0,1,0,1,0
"enter",1097,358,0,1,0,1,0
"enter",1097,362,0,1,0,1,0
"enter",1097,378,0,1,0,1,0
"enter",1097,386,0,1,0,1,0
"enter",1097,403,0,1,0,1,0
"enter",1097,415,0,1,0,1,0
"enter",1097,418,0,1,0,1,0
"enter",1097,462,0,1,0,1,0
"enter",1097,466,0,1,0,1,0
"enter",1097,509,0,1,0,1,0
"enter",1097,550,0,1,0,1,0
"enter",1097,604,0,1,0,1,0
"enter",1097,623,0,1,0,1,0
"enter",1097,643,0,1,0,1,0
"enter",1097,690,0,1,0,1,0
"enter",1097,693,0,1,0,1,0
"enter",1097,699,0,1,0,1,0
"enter",1097,706,0,1,0,1,0
"enter",1097,707,0,1,0,1,0
"enter",1097,772,0,1,0,1,0
"enter",1097,776,0,1,0,1,0
"enter",1097,782,0,1,0,1,0
"enter",1097,784,0,1,0,1,0
"enter",1097,795,0,1,0,1,0
"enter",1097,805,0,1,0,1,0
"enter",1097,810,0,1,0,1,0
"enter",1097,822,0,1,0,1,0
"enter",1097,843,0,1,0,1,0
"enter",1097,847,0,1,0,1,0
"enter",1097,853,0,1,0,1,0
"enter",1097,854,0,1,0,1,0
"enter",1097,877,0,1,0,1,0
"enter",1097,914,0,1,0,1,0
"enter",1097,925,0,1,0,1,0
"enter",1097,960,0,1,0,1,0
"enter",1097,967,0,1,0,1,0
"enter",1097,976,0,1,0,1,0
"enter",1097,997,0,1,0,1,0
"enter",1097,1000,0,1,0,1,0
"enter",1097,1001,0,1,0,1,0
"enter",1097,1004,0,1,0,1,0
"enter",1097,1015,0,1,0,1,0
"enter",1097,1027,0,1,0,1,0
"enter",1097,1028,0,1,0,1,0
"enter",1097,1034,0,1,0,1,0
"enter",1097,1035,0,1,0,1,0
"enter",1097,1046,0,1,0,1,0
"enter",1097,1056,0,1,0,1,0
"enter",1097,1066,0,1,0,1,0
"enter",1097,1067,0,1,0,1,0
"enter",1097,1075,0,1,0,1,0
"enter",1097,1080,0,1,0,1,0
"enter",1097,1083,0,1,0,1,0
"enter",1097,1086,0,1,0,1,0
"enter",1097,1093,0,1,0,1,0
"enter",1097,1117,0,1,0,1,0
"enter",1097,1167,0,1,0,1,0
"enter",1097,1182,0,1,0,1,0
"enter",1097,1223,0,1,0,1,0
"enter",1097,1263,0,1,0,1,0
"enter",1097,1344,0,1,0,1,0
"enter",1097,1344,0,1,0,1,0
"enter",1097,1351,0,1,0,1,0
"enter",1097,1354,0,1,0,1,0
"enter",1097,1419,0,1,0,1,0
"enter",1097,1425,0,1,0,1,0
"enter",1097,1430,0,1,0,1,0
"enter",1097,1445,0,1,0,1,0
"enter",1097,1477,0,1,0,1,0
"enter",1097,1489,0,1,0,1,0
"enter",1097,1490,0,1,0,1,0
"enter",1097,1494,0,1,0,1,0
"enter",1097,1516,0,1,0,1,0
"enter",1097,1528,0,1,0,1,0
"enter",1097,1540,0,1,0,1,0
"enter",1097,1572,0,1,0,1,0
"enter",1097,1580,0,1,0,1,0
"extTrans",1097,50,1462,1,0,4,0
"extTrans",1097,82,1379,1,0,4,0
"extTrans",1097,83,455,1,0,4,0
"extTrans",1097,95,781,1,0,4,0
"extTrans",1097,120,972,1,0,4,0
"extTrans",1097,128,1305,1,0,4,0
"extTrans",1097,158,630,1,0,4,0
"extTrans",1097,159,436,1,0,4,0
"extTrans",1097,262,2,1,0,4,0
"extTrans",1097,290,1360,1,0,4,0
"extTrans",1097,384,545,1,0,4,0
"extTrans",1097,397,1432,1,0,4,0
"extTrans",1097,416,1045,1,0,4,0
"extTrans",1097,451,1348,1,0,4,0
"extTrans",1097,499,557,1,0,4,0
"extTrans",1097,528,1262,1,0,4,0
"extTrans",1097,536,1436,1,0,4,0
"extTrans",1097,575,874,1,0,4,0
"extTrans",1097,605,127,1,0,4,0
"extTrans",1097,620,1067,1,0,4,0
"extTrans",1097,628,171,1,0,4,0
"extTrans",1097,700,1346,1,0,4,0
"extTrans",1097,759,1370,1,0,4,0
"extTrans",1097,784,1439,1,0,4,0
"extTrans",1097,796,1012,1,0,4,0
"extTrans",1097,799,1415,1,0,4,0
"extTrans",1097,849,1124,1,0,4,0
"extTrans",1097,865,1576,1,0,4,0
"extTrans",1097,959,796,1,0,4,0
"extTrans",1097,979,1374,1,0,4,0
"extTrans",1097,994,1168,1,0,4,0
"extTrans",1097,1046,1065,1,0,4,0
"extTrans",1097,1053,663,1,0,4,0
"extTrans",1097,1060,638,1,0,4,0
"extTrans",1097,1067,563,1,0,4,0
"extTrans",1097,1075,551,1,0,4,0
"extTrans",1097,1157,594,1,0,4,0
"extTrans",1097,1167,1454,1,0,4,0
"extTrans",1097,1170,195,1,0,4,0
"extTrans",1097,1201,904,1,0,4,0
"extTrans",1097,1252,1402,1,0,4,0
"extTrans",1097,1298,1432,1,0,4,0
"extTrans",1097,1316,18,1,0,4,0
"extTrans",1097,1560,585,1,0,4,0
"extTrans",1097,1576,1,1,0,4,0
"extTrans",1097,1588,1301,1,0,4,0
"extTrans",1097,1596,54,1,0,4,0
