"event","time","node","dest","n","proportion","select","shift"
"exit",374,2,0,1,0,4,0
"exit",374,7,0,1,0,4,0
"exit",374,22,0,1,0,4,0
"exit",374,34,0,1,0,4,0
"exit",374,45,0,1,0,4,0
"exit",374,48,0,1,0,4,0
"exit",374,49,0,1,0,4,0
"exit",374,51,0,1,0,4,0
"exit",374,63,0,1,0,4,0
"exit",374,78,0,1,0,4,0
"exit",374,87,0,1,0,4,0
"exit",374,97,0,1,0,4,0
"exit",374,116,0,1,0,4,0
"exit",374,121,0,1,0,4,0
"exit",374,146,0,1,0,4,0
"exit",374,176,0,1,0,4,0
"exit",374,194,0,1,0,4,0
"exit",374,202,0,1,0,4,0
"exit",374,211,0,1,0,4,0
"exit",374,221,0,1,0,4,0
"exit",374,223,0,1,0,4,0
"exit",374,226,0,1,0,4,0
"exit",374,238,0,1,0,4,0
"exit",374,252,0,1,0,4,0
"exit",374,280,0,1,0,4,0
"exit",374,288,0,1,0,4,0
"exit",374,312,0,1,0,4,0
"exit",374,314,0,1,0,4,0
"exit",374,319,0,1,0,4,0
"exit",374,336,0,1,0,4,0
"exit",374,339,0,1,0,4,0
"exit",374,345,0,1,0,4,0
"exit",374,361,0,1,0,4,0
"exit",374,361,0,1,0,4,0
"exit",374,369,0,1,0,4,0
"exit",374,377,0,1,0,4,0
"exit",374,395,0,1,0,4,0
"exit",374,395,0,1,0,4,0
"exit",374,397,0,1,0,4,0
"exit",374,398,0,1,0,4,0
"exit",374,406,0,1,0,4,0
"exit",374,408,0,1,0,4,0
"exit",374,425,0,1,0,4,0
"exit",374,449,0,1,0,4,0
"exit",374,485,0,1,0,4,0
"exit",374,486,0,1,0,4,0
"exit",374,491,0,1,0,4,0
"exit",374,498,0,1,0,4,0
"exit",374,507,0,1,0,4,0
"exit",374,507,0,1,0,4,0
"exit",374,516,0,1,0,4,0
"exit",374,533,0,1,0,4,0
"exit",374,537,0,1,0,4,0
"exit",374,552,0,1,0,4,0
"exit",374,555,0,1,0,4,0
"exit",374,560,0,1,0,4,0
"exit",374,563,0,1,0,4,0
"exit",374,595,0,1,0,4,0
"exit",374,598,0,1,0,4,0
"exit",374,599,0,1,0,4,0
"exit",374,604,0,1,0,4,0
"exit",374,631,0,1,0,4,0
"exit",374,636,0,1,0,4,0
"exit",374,646,0,1,0,4,0
"exit",374,647,0,1,0,4,0
"exit",374,656,0,1,0,4,0
"exit",374,669,0,1,0,4,0
"exit",374,670,0,1,0,4,0
"exit",374,680,0,1,0,4,0
"exit",374,725,0,1,0,4,0
"exit",374,741,0,1,0,4,0
"exit",374,749,0,1,0,4,0
"exit",374,781,0,1,0,4,0
"exit",374,801,0,1,0,4,0
"exit",374,805,0,1,0,4,0
"exit",374,837,0,1,0,4,0
"exit",374,863,0,1,0,4,0
"exit",374,866,0,1,0,4,0
"exit",374,875,0,1,0,4,0
"exit",374,944,0,1,0,4,0
"exit",374,961,0,1,0,4,0
"exit",374,976,0,1,0,4,0
"exit",374,981,0,1,0,4,0
"exit",374,985,0,1,0,4,0
"exit",374,989,0,1,0,4,0
"exit",374,1000,0,1,0,4,0
"exit",374,1014,0,1,0,4,0
"exit",374,1027,0,1,0,4,0
"exit",374,1040,0,1,0,4,0
"exit",374,1069,0,1,0,4,0
"exit",374,1098,0,1,0,4,0
"exit",374,1167,0,1,0,4,0
"exit",374,1170,0,1,0,4,0
"exit",374,1188,0,1,0,4,0
"exit",374,1211,0,1,0,4,0
"exit",374,1212,0,1,0,4,0
"exit",374,1214,0,1,0,4,0
"exit",374,1215,0,1,0,4,0
"exit",374,1221,0,1,0,4,0
"exit",374,1232,0,1,0,4,0
"exit",374,1253,0,1,0,4,0
"exit",374,1253,0,1,0,4,0
"exit",374,1265,0,1,0,4,0
"exit",374,1278,0,1,0,4,0
"exit",374,1290,0,1,0,4,0
"exit",374,1290,0,1,0,4,0
"exit",374,1294,0,1,0,4,0
"exit",374,1299,0,1,0,4,0
"exit",374,1316,0,1,0,4,0
"exit",374,1321,0,1,0,4,0
"exit",374,1336,0,1,0,4,0
"exit",374,1368,0,1,0,4,0
"exit",374,1390,0,1,0,4,0
"exit",374,1398,0,1,0,4,0
"exit",374,1398,0,1,0,4,0
"exit",374,1405,0,1,0,4,0
"exit",374,1415,0,1,0,4,0
"exit",374,1418,0,1,0,4,0
"exit",374,1440,0,1,0,4,0
"exit",374,1443,0,1,0,4,0
"exit",374,1451,0,1,0,4,0
"exit",374,1469,0,1,0,4,0
"exit",374,1488,0,1,0,4,0
"exit",374,1502,0,1,0,4,0
"exit",374,1519,0,1,0,4,0
"exit",374,1521,0,1,0,4,0
"exit",374,1521,0,1,0,4,0
"exit",374,1528,0,1,0,4,0
"exit",374,1545,0,1,0,4,0
"exit",374,1550,0,1,0,4,0
"exit",374,1556,0,1,0,4,0
"exit",374,1561,0,1,0,4,0
"exit",374,1563,0,1,0,4,0
"exit",374,1579,0,1,0,4,0
"exit",374,1582,0,1,0,4,0
"exit",374,1585,0,1,0,4,0
"exit",374,1589,0,1,0,4,0
"exit",374,1599,0,1,0,4,0
"enter",374,2,0,1,0,1,0
"enter",374,15,0,1,0,1,0
"enter",374,30,0,1,0,1,0
"enter",374,39,0,1,0,1,0
"enter",374,57,0,1,0,1,0
"enter",374,84,0,1,0,1,0
"enter",374,90,0,1,0,1,0
"enter",374,108,0,1,0,1,0
"enter",374,138,0,1,0,1,0
"enter",374,170,0,1,0,1,0
"enter",374,179,0,1,0,1,0
"enter",374,182,0,1,0,1,0
"enter",374,184,0,1,0,1,0
"enter",374,211,0,1,0,1,0
"enter",374,214,0,1,0,1,0
"enter",374,217,0,1,0,1,0
"enter",374,223,0,1,0,1,0
"enter",374,233,0,1,0,1,0
"enter",374,243,0,1,0,1,0
"enter",374,247,0,1,0,1,0
"enter",374,262,0,1,0,1,0
"enter",374,310,0,1,0,1,0
"enter",374,324,0,1,0,1,0
"enter",374,328,0,1,0,1,0
"enter",374,349,0,1,0,1,0
"enter",374,351,0,1,0,1,0
"enter",374,351,0,1,0,1,0
"enter",374,357,0,1,0,1,0
"enter",374,383,0,1,0,1,0
"enter",374,391,0,1,0,1,0
"enter",374,395,0,1,0,1,0
"enter",374,405,0,1,0,1,0
"enter",374,419,0,1,0,1,0
"enter",374,432,0,1,0,1,0
"enter",374,451,0,1,0,1,0
"enter",374,454,0,1,0,1,0
"enter",374,472,0,1,0,1,0
"enter",374,478,0,1,0,1,0
"enter",374,509,0,1,0,1,0
"enter",374,515,0,1,0,1,0
"enter",374,539,0,1,0,1,0
"enter",374,539,0,1,0,1,0
"enter",374,544,0,1,0,1,0
"enter",374,577,0,1,0,1,0
"enter",374,583,0,1,0,1,0
"enter",374,630,0,1,0,1,0
"enter",374,635,0,1,0,1,0
"enter",374,646,0,1,0,1,0
"enter",374,651,0,1,0,1,0
"enter",374,659,0,1,0,1,0
"enter",374,663,0,1,0,1,0
"enter",374,666,0,1,0,1,0
"enter",374,681,0,1,0,1,0
"enter",374,722,0,1,0,1,0
"enter",374,730,0,1,0,1,0
"enter",374,753,0,1,0,1,0
"enter",374,756,0,1,0,1,0
"enter",374,763,0,1,0,1,0
"enter",374,789,0,1,0,1,0
"enter",374,796,0,1,0,1,0
"enter",374,831,0,1,0,1,0
"enter",374,852,0,1,0,1,0
"enter",374,859,0,1,0,1,0
"enter",374,866,0,1,0,1,0
"enter",374,880,0,1,0,1,0
"enter",374,900,0,1,0,1,0
"enter",374,931,0,1,0,1,0
"enter",374,940,0,1,0,1,0
"enter",374,942,0,1,0,1,0
"enter",374,954,0,1,0,1,0
"enter",374,956,0,1,0,1,0
"enter",374,969,0,1,0,1,0
"enter",374,976,0,1,0,1,0
"enter",374,982,0,1,0,1,0
"enter",374,1009,0,1,0,1,0
"enter",374,1016,0,1,0,1,0
"enter",374,1075,0,1,0,1,0
"enter",374,1080,0,1,0,1,0
