"event","time","node","dest","n","proportion","select","shift"
"exit",36,7,0,1,0,4,0
"exit",36,36,0,1,0,4,0
"exit",36,40,0,1,0,4,0
"exit",36,48,0,1,0,4,0
"exit",36,71,0,1,0,4,0
"exit",36,88,0,1,0,4,0
"exit",36,91,0,1,0,4,0
"exit",36,91,0,1,0,4,0
"exit",36,123,0,1,0,4,0
"exit",36,141,0,1,0,4,0
"exit",36,144,0,1,0,4,0
"exit",36,146,0,1,0,4,0
"exit",36,150,0,1,0,4,0
"exit",36,160,0,1,0,4,0
"exit",36,177,0,1,0,4,0
"exit",36,178,0,1,0,4,0
"exit",36,195,0,1,0,4,0
"exit",36,198,0,1,0,4,0
"exit",36,206,0,1,0,4,0
"exit",36,231,0,1,0,4,0
"exit",36,233,0,1,0,4,0
"exit",36,264,0,1,0,4,0
"exit",36,278,0,1,0,4,0
"exit",36,288,0,1,0,4,0
"exit",36,294,0,1,0,4,0
"exit",36,301,0,1,0,4,0
"exit",36,301,0,1,0,4,0
"exit",36,330,0,1,0,4,0
"exit",36,338,0,1,0,4,0
"exit",36,351,0,1,0,4,0
"exit",36,351,0,1,0,4,0
"exit",36,365,0,1,0,4,0
"exit",36,379,0,1,0,4,0
"exit",36,383,0,1,0,4,0
"exit",36,389,0,1,0,4,0
"exit",36,421,0,1,0,4,0
"exit",36,445,0,1,0,4,0
"exit",36,451,0,1,0,4,0
"exit",36,491,0,1,0,4,0
"exit",36,505,0,1,0,4,0
"exit",36,508,0,1,0,4,0
"exit",36,519,0,1,0,4,0
"exit",36,539,0,1,0,4,0
"exit",36,539,0,1,0,4,0
"exit",36,554,0,1,0,4,0
"exit",36,557,0,1,0,4,0
"exit",36,605,0,1,0,4,0
"exit",36,657,0,1,0,4,0
"exit",36,661,0,1,0,4,0
"exit",36,694,0,1,0,4,0
"exit",36,694,0,1,0,4,0
"exit",36,705,0,1,0,4,0
"exit",36,724,0,1,0,4,0
"exit",36,734,0,1,0,4,0
"exit",36,753,0,1,0,4,0
"exit",36,753,0,1,0,4,0
"exit",36,759,0,1,0,4,0
"exit",36,790,0,1,0,4,0
"exit",36,838,0,1,0,4,0
"exit",36,839,0,1,0,4,0
"exit",36,842,0,1,0,4,0
"exit",36,845,0,1,0,4,0
"exit",36,853,0,1,0,4,0
"exit",36,872,0,1,0,4,0
"exit",36,872,0,1,0,4,0
"exit",36,886,0,1,0,4,0
"exit",36,905,0,1,0,4,0
"exit",36,905,0,1,0,4,0
"exit",36,930,0,1,0,4,0
"exit",36,935,0,1,0,4,0
"exit",36,938,0,1,0,4,0
"exit",36,944,0,1,0,4,0
"exit",36,948,0,1,0,4,0
"exit",36,950,0,1,0,4,0
"exit",36,990,0,1,0,4,0
"exit",36,994,0,1,0,4,0
"exit",36,1042,0,1,0,4,0
"exit",36,1051,0,1,0,4,0
"exit",36,1072,0,1,0,4,0
"exit",36,1072,0,1,0,4,0
"exit",36,1080,0,1,0,4,0
"exit",36,1087,0,1,0,4,0
"exit",36,1088,0,1,0,4,0
"exit",36,1109,0,1,0,4,0
"exit",36,1115,0,1,0,4,0
"exit",36,1116,0,1,0,4,0
"exit",36,1121,0,1,0,4,0
"exit",36,1123,0,1,0,4,0
"exit",36,1132,0,1,0,4,0
"exit",36,1140,0,1,0,4,0
"exit",36,1141,0,1,0,4,0
"exit",36,1144,0,1,0,4,0
"exit",36,1164,0,1,0,4,0
"exit",36,1179,0,1,0,4,0
"exit",36,1188,0,1,0,4,0
"exit",36,1192,0,1,0,4,0
"exit",36,1201,0,1,0,4,0
"exit",36,1207,0,1,0,4,0
"exit",36,1218,0,1,0,4,0
"exit",36,1223,0,1,0,4,0
"exit",36,1224,0,1,0,4,0
"exit",36,1240,0,1,0,4,0
"exit",36,1243,0,1,0,4,0
"exit",36,1256,0,1,0,4,0
"exit",36,1279,0,1,0,4,0
"exit",36,1280,0,1,0,4,0
"exit",36,1282,0,1,0,4,0
"exit",36,1300,0,1,0,4,0
"exit",36,1309,0,1,0,4,0
"exit",36,1309,0,1,0,4,0
"exit",36,1320,0,1,0,4,0
"exit",36,1335,0,1,0,4,0
"exit",36,1351,0,1,0,4,0
"exit",36,1354,0,1,0,4,0
"exit",36,1357,0,1,0,4,0
"exit",36,1365,0,1,0,4,0
"exit",36,1368,0,1,0,4,0
"exit",36,1392,0,1,0,4,0
"exit",36,1397,0,1,0,4,0
"exit",36,1413,0,1,0,4,0
"exit",36,1414,0,1,0,4,0
"exit",36,1455,0,1,0,4,0
"exit",36,1456,0,1,0,4,0
"exit",36,1458,0,1,0,4,0
"exit",36,1468,0,1,0,4,0
"exit",36,1476,0,1,0,4,0
"exit",36,1485,0,1,0,4,0
"exit",36,1486,0,1,0,4,0
"exit",36,1499,0,1,0,4,0
"exit",36,1504,0,1,0,4,0
"exit",36,1519,0,1,0,4,0
"exit",36,1544,0,1,0,4,0
"exit",36,1549,0,1,0,4,0
"exit",36,1562,0,1,0,4,0
"exit",36,1575,0,1,0,4,0
"exit",36,1580,0,1,0,4,0
"exit",36,1590,0,1,0,4,0
"enter",36,23,0,1,0,1,0
"enter",36,26,0,1,0,1,0
"enter",36,60,0,1,0,1,0
"enter",36,85,0,1,0,1,0
"enter",36,85,0,1,0,1,0
"enter",36,87,0,1,0,1,0
"enter",36,112,0,1,0,1,0
"enter",36,141,0,1,0,1,0
"enter",36,165,0,1,0,1,0
"enter",36,191,0,1,0,1,0
"enter",36,196,0,1,0,1,0
"enter",36,198,0,1,0,1,0
"enter",36,200,0,1,0,1,0
"enter",36,207,0,1,0,1,0
"enter",36,217,0,1,0,1,0
"enter",36,217,0,1,0,1,0
"enter",36,244,0,1,0,1,0
"enter",36,249,0,1,0,1,0
"enter",36,265,0,1,0,1,0
"enter",36,267,0,1,0,1,0
"enter",36,268,0,1,0,1,0
"enter",36,282,0,1,0,1,0
"enter",36,288,0,1,0,1,0
"enter",36,315,0,1,0,1,0
"enter",36,326,0,1,0,1,0
"enter",36,338,0,1,0,1,0
"enter",36,355,0,1,0,1,0
"enter",36,364,0,1,0,1,0
"enter",36,366,0,1,0,1,0
"enter",36,386,0,1,0,1,0
"enter",36,414,0,1,0,1,0
"enter",36,441,0,1,0,1,0
"enter",36,445,0,1,0,1,0
"enter",36,462,0,1,0,1,0
"enter",36,467,0,1,0,1,0
"enter",36,481,0,1,0,1,0
"enter",36,492,0,1,0,1,0
"enter",36,515,0,1,0,1,0
"enter",36,515,0,1,0,1,0
"enter",36,531,0,1,0,1,0
"enter",36,536,0,1,0,1,0
"enter",36,556,0,1,0,1,0
"enter",36,569,0,1,0,1,0
"enter",36,587,0,1,0,1,0
"enter",36,598,0,1,0,1,0
"enter",36,598,0,1,0,1,0
"enter",36,598,0,1,0,1,0
"enter",36,601,0,1,0,1,0
"enter",36,618,0,1,0,1,0
"enter",36,629,0,1,0,1,0
"enter",36,653,0,1,0,1,0
"enter",36,658,0,1,0,1,0
"enter",36,662,0,1,0,1,0
"enter",36,683,0,1,0,1,0
"enter",36,694,0,1,0,1,0
"enter",36,749,0,1,0,1,0
"enter",36,772,0,1,0,1,0
"enter",36,786,0,1,0,1,0
"enter",36,793,0,1,0,1,0
"enter",36,800,0,1,0,1,0
"enter",36,802,0,1,0,1,0
"enter",36,813,0,1,0,1,0
"enter",36,846,0,1,0,1,0
"enter",36,864,0,1,0,1,0
"enter",36,867,0,1,0,1,0
"enter",36,873,0,1,0,1,0
"enter",36,873,0,1,0,1,0
"enter",36,876,0,1,0,1,0
"enter",36,897,0,1,0,1,0
"enter",36,898,0,1,0,1,0
