"event","time","node","dest","n","proportion","select","shift"
"exit",205,34,0,1,0,4,0
"exit",205,50,0,1,0,4,0
"exit",205,52,0,1,0,4,0
"exit",205,68,0,1,0,4,0
"exit",205,88,0,1,0,4,0
"exit",205,92,0,1,0,4,0
"exit",205,139,0,1,0,4,0
"exit",205,149,0,1,0,4,0
"exit",205,150,0,1,0,4,0
"exit",205,152,0,1,0,4,0
"exit",205,157,0,1,0,4,0
"exit",205,161,0,1,0,4,0
"exit",205,163,0,1,0,4,0
"exit",205,174,0,1,0,4,0
"exit",205,203,0,1,0,4,0
"exit",205,223,0,1,0,4,0
"exit",205,228,0,1,0,4,0
"exit",205,228,0,1,0,4,0
"exit",205,242,0,1,0,4,0
"exit",205,254,0,1,0,4,0
"exit",205,268,0,1,0,4,0
"exit",205,270,0,1,0,4,0
"exit",205,298,0,1,0,4,0
"exit",205,340,0,1,0,4,0
"exit",205,342,0,1,0,4,0
"exit",205,346,0,1,0,4,0
"exit",205,348,0,1,0,4,0
"exit",205,377,0,1,0,4,0
"exit",205,390,0,1,0,4,0
"exit",205,417,0,1,0,4,0
"exit",205,449,0,1,0,4,0
"exit",205,454,0,1,0,4,0
"exit",205,469,0,1,0,4,0
"exit",205,499,0,1,0,4,0
"exit",205,499,0,1,0,4,0
"exit",205,503,0,1,0,4,0
"exit",205,506,0,1,0,4,0
"exit",205,509,0,1,0,4,0
"exit",205,517,0,1,0,4,0
"exit",205,533,0,1,0,4,0
"exit",205,547,0,1,0,4,0
"exit",205,548,0,1,0,4,0
"exit",205,551,0,1,0,4,0
"exit",205,551,0,1,0,4,0
"exit",205,556,0,1,0,4,0
"exit",205,578,0,1,0,4,0
"exit",205,582,0,1,0,4,0
"exit",205,608,0,1,0,4,0
"exit",205,627,0,1,0,4,0
"exit",205,642,0,1,0,4,0
"exit",205,659,0,1,0,4,0
"exit",205,668,0,1,0,4,0
"exit",205,690,0,1,0,4,0
"exit",205,711,0,1,0,4,0
"exit",205,737,0,1,0,4,0
"exit",205,747,0,1,0,4,0
"exit",205,755,0,1,0,4,0
"exit",205,797,0,1,0,4,0
"exit",205,806,0,1,0,4,0
"exit",205,807,0,1,0,4,0
"exit",205,820,0,1,0,4,0
"exit",205,835,0,1,0,4,0
"exit",205,842,0,1,0,4,0
"exit",205,860,0,1,0,4,0
"exit",205,861,0,1,0,4,0
"exit",205,875,0,1,0,4,0
"exit",205,888,0,1,0,4,0
"exit",205,899,0,1,0,4,0
"exit",205,903,0,1,0,4,0
"exit",205,913,0,1,0,4,0
"exit",205,916,0,1,0,4,0
"exit",205,936,0,1,0,4,0
"exit",205,947,0,1,0,4,0
"exit",205,951,0,1,0,4,0
"exit",205,975,0,1,0,4,0
"exit",205,979,0,1,0,4,0
"exit",205,981,0,1,0,4,0
"exit",205,1003,0,1,0,4,0
"exit",205,1026,0,1,0,4,0
"exit",205,1036,0,1,0,4,0
"exit",205,1039,0,1,0,4,0
"exit",205,1053,0,1,0,4,0
"exit",205,1064,0,1,0,4,0
"exit",205,1069,0,1,0,4,0
"exit",205,1069,0,1,0,4,0
"exit",205,1072,0,1,0,4,0
"exit",205,1076,0,1,0,4,0
"exit",205,1078,0,1,0,4,0
"exit",205,1102,0,1,0,4,0
"exit",205,1117,0,1,0,4,0
"exit",205,1118,0,1,0,4,0
"exit",205,1121,0,1,0,4,0
"exit",205,1125,0,1,0,4,0
"exit",205,1139,0,1,0,4,0
"exit",205,1155,0,1,0,4,0
"exit",205,1193,0,1,0,4,0
"exit",205,1199,0,1,0,4,0
"exit",205,1200,0,1,0,4,0
"exit",205,1223,0,1,0,4,0
"exit",205,1226,0,1,0,4,0
"exit",205,1230,0,1,0,4,0
"exit",205,1236,0,1,0,4,0
"exit",205,1241,0,1,0,4,0
"exit",205,1261,0,1,0,4,0
"exit",205,1280,0,1,0,4,0
"exit",205,1285,0,1,0,4,0
"exit",205,1308,0,1,0,4,0
"exit",205,1332,0,1,0,4,0
"exit",205,1343,0,1,0,4,0
"exit",205,1350,0,1,0,4,0
"exit",205,1375,0,1,0,4,0
"exit",205,1383,0,1,0,4,0
"exit",205,1388,0,1,0,4,0
"exit",205,1393,0,1,0,4,0
"exit",205,1401,0,1,0,4,0
"exit",205,1405,0,1,0,4,0
"exit",205,1418,0,1,0,4,0
"exit",205,1423,0,1,0,4,0
"exit",205,1426,0,1,0,4,0
"exit",205,1461,0,1,0,4,0
"exit",205,1465,0,1,0,4,0
"exit",205,1471,0,1,0,4,0
"exit",205,1501,0,1,0,4,0
"exit",205,1518,0,1,0,4,0
"exit",205,1520,0,1,0,4,0
"exit",205,1523,0,1,0,4,0
"exit",205,1523,0,1,0,4,0
"exit",205,1523,0,1,0,4,0
"exit",205,1548,0,1,0,4,0
"exit",205,1599,0,1,0,4,0
"enter",205,5,0,1,0,1,0
"enter",205,9,0,1,0,1,0
"enter",205,61,0,1,0,1,0
"enter",205,79,0,1,0,1,0
"enter",205,82,0,1,0,1,0
"enter",205,113,0,1,0,1,0
"enter",205,126,0,1,0,1,0
"enter",205,164,0,1,0,1,0
"enter",205,169,0,1,0,1,0
"enter",205,173,0,1,0,1,0
"enter",205,202,0,1,0,1,0
"enter",205,219,0,1,0,1,0
"enter",205,220,0,1,0,1,0
"enter",205,224,0,1,0,1,0
"enter",205,244,0,1,0,1,0
"enter",205,246,0,1,0,1,0
"enter",205,249,0,1,0,1,0
"enter",205,281,0,1,0,1,0
"enter",205,282,0,1,0,1,0
"enter",205,285,0,1,0,1,0
"enter",205,289,0,1,0,1,0
"enter",205,299,0,1,0,1,0
"enter",205,307,0,1,0,1,0
"enter",205,311,0,1,0,1,0
"enter",205,388,0,1,0,1,0
"enter",205,390,0,1,0,1,0
"enter",205,406,0,1,0,1,0
"enter",205,468,0,1,0,1,0
"enter",205,475,0,1,0,1,0
"enter",205,517,0,1,0,1,0
"enter",205,527,0,1,0,1,0
"enter",205,530,0,1,0,1,0
"enter",205,555,0,1,0,1,0
"enter",205,555,0,1,0,1,0
"enter",205,560,0,1,0,1,0
"enter",205,568,0,1,0,1,0
"enter",205,600,0,1,0,1,0
"enter",205,607,0,1,0,1,0
"enter",205,609,0,1,0,1,0
"enter",205,622,0,1,0,1,0
"enter",205,630,0,1,0,1,0
"enter",205,643,0,1,0,1,0
"enter",205,650,0,1,0,1,0
"enter",205,666,0,1,0,1,0
"enter",205,696,0,1,0,1,0
"enter",205,720,0,1,0,1,0
"enter",205,723,0,1,0,1,0
"enter",205,723,0,1,0,1,0
"enter",205,728,0,1,0,1,0
"enter",205,733,0,1,0,1,0
"enter",205,741,0,1,0,1,0
"enter",205,742,0,1,0,1,0
"enter",205,747,0,1,0,1,0
"enter",205,788,0,1,0,1,0
"enter",205,802,0,1,0,1,0
"enter",205,810,0,1,0,1,0
"enter",205,812,0,1,0,1,0
"enter",205,834,0,1,0,1,0
"enter",205,839,0,1,0,1,0
"enter",205,845,0,1,0,1,0
"enter",205,864,0,1,0,1,0
"enter",205,870,0,1,0,1,0
"enter",205,872,0,1,0,1,0
"enter",205,913,0,1,0,1,0
"enter",205,913,0,1,0,1,0
"enter",205,953,0,1,0,1,0
"enter",205,956,0,1,0,1,0
"enter",205,966,0,1,0,1,0
"enter",205,989,0,1,0,1,0
"enter",205,990,0,1,0,1,0
"enter",205,1003,0,1,0,1,0
"enter",205,1012,0,1,0,1,0
"enter",205,1016,0,1,0,1,0
"enter",205,1028,0,1,0,1,0
"enter",205,1038,0,1,0,1,0
"enter",205,1038,0,1,0,1,0
"enter",205,1048,0,1,0,1,0
"enter",205,1060,0,1,0,1,0
"enter",205,1073,0,1,0,1,0
"enter",205,1089,0,1,0,1,0
"enter",205,1119,0,1,0,1,0
"enter",205,1122,0,1,0,1,0
"enter",205,1142,0,1,0,1,0
"enter",205,1153,0,1,0,1,0
"enter",205,1158,0,1,0,1,0
"enter",205,1164,0,1,0,1,0
"enter",205,1196,0,1,0,1,0
"enter",205,1199,0,1,0,1,0
"enter",205,1204,0,1,0,1,0
"enter",205,1224,0,1,0,1,0
"enter",205,1226,0,1,0,1,0
"enter",205,1234,0,1,0,1,0
"enter",205,1272,0,1,0,1,0
"enter",205,1275,0,1,0,1,0
"enter",205,1275,0,1,0,1,0
"enter",205,1275,0,1,0,1,0
"enter",205,1281,0,1,0,1,0
"enter",205,1287,0,1,0,1,0
"enter",205,1309,0,1,0,1,0
"enter",205,1320,0,1,0,1,0
"enter",205,1333,0,1,0,1,0
"enter",205,1396,0,1,0,1,0
"enter",205,1403,0,1,0,1,0
"enter",205,1417,0,1,0,1,0
"enter",205,1424,0,1,0,1,0
"enter",205,1427,0,1,0,1,0
"enter",205,1428,0,1,0,1,0
"enter",205,1439,0,1,0,1,0
"enter",205,1451,0,1,0,1,0
