"event","time","node","dest","n","proportion","select","shift"
"exit",1271,9,0,1,0,4,0
"exit",1271,33,0,1,0,4,0
"exit",1271,38,0,1,0,4,0
"exit",1271,48,0,1,0,4,0
"exit",1271,68,0,1,0,4,0
"exit",1271,91,0,1,0,4,0
"exit",1271,120,0,1,0,4,0
"exit",1271,143,0,1,0,4,0
"exit",1271,163,0,1,0,4,0
"exit",1271,169,0,1,0,4,0
"exit",1271,204,0,1,0,4,0
"exit",1271,234,0,1,0,4,0
"exit",1271,250,0,1,0,4,0
"exit",1271,260,0,1,0,4,0
"exit",1271,263,0,1,0,4,0
"exit",1271,264,0,1,0,4,0
"exit",1271,300,0,1,0,4,0
"exit",1271,308,0,1,0,4,0
"exit",1271,320,0,1,0,4,0
"exit",1271,322,0,1,0,4,0
"exit",1271,334,0,1,0,4,0
"exit",1271,342,0,1,0,4,0
"exit",1271,377,0,1,0,4,0
"exit",1271,391,0,1,0,4,0
"exit",1271,475,0,1,0,4,0
"exit",1271,477,0,1,0,4,0
"exit",1271,546,0,1,0,4,0
"exit",1271,549,0,1,0,4,0
"exit",1271,559,0,1,0,4,0
"exit",1271,576,0,1,0,4,0
"exit",1271,577,0,1,0,4,0
"exit",1271,598,0,1,0,4,0
"exit",1271,618,0,1,0,4,0
"exit",1271,624,0,1,0,4,0
"exit",1271,624,0,1,0,4,0
"exit",1271,637,0,1,0,4,0
"exit",1271,648,0,1,0,4,0
"exit",1271,649,0,1,0,4,0
"exit",1271,667,0,1,0,4,0
"exit",1271,679,0,1,0,4,0
"exit",1271,692,0,1,0,4,0
"exit",1271,710,0,1,0,4,0
"exit",1271,711,0,1,0,4,0
"exit",1271,711,0,1,0,4,0
"exit",1271,772,0,1,0,4,0
"exit",1271,773,0,1,0,4,0
"exit",1271,780,0,1,0,4,0
"exit",1271,791,0,1,0,4,0
"exit",1271,803,0,1,0,4,0
"exit",1271,813,0,1,0,4,0
"exit",1271,828,0,1,0,4,0
