"event","time","node","dest","n","proportion","select","shift"
"exit",292,2,0,1,0,4,0
"exit",292,7,0,1,0,4,0
"exit",292,16,0,1,0,4,0
"exit",292,16,0,1,0,4,0
"exit",292,27,0,1,0,4,0
"exit",292,34,0,1,0,4,0
"exit",292,56,0,1,0,4,0
"exit",292,57,0,1,0,4,0
"exit",292,72,0,1,0,4,0
"exit",292,76,0,1,0,4,0
"exit",292,97,0,1,0,4,0
"exit",292,97,0,1,0,4,0
"exit",292,99,0,1,0,4,0
"exit",292,103,0,1,0,4,0
"exit",292,105,0,1,0,4,0
"exit",292,130,0,1,0,4,0
"exit",292,132,0,1,0,4,0
"exit",292,139,0,1,0,4,0
"exit",292,148,0,1,0,4,0
"exit",292,155,0,1,0,4,0
"exit",292,180,0,1,0,4,0
"exit",292,207,0,1,0,4,0
"exit",292,210,0,1,0,4,0
"exit",292,226,0,1,0,4,0
"exit",292,237,0,1,0,4,0
"exit",292,246,0,1,0,4,0
"exit",292,248,0,1,0,4,0
"exit",292,249,0,1,0,4,0
"exit",292,251,0,1,0,4,0
"exit",292,261,0,1,0,4,0
"exit",292,264,0,1,0,4,0
"exit",292,279,0,1,0,4,0
"exit",292,291,0,1,0,4,0
"exit",292,294,0,1,0,4,0
"exit",292,313,0,1,0,4,0
"exit",292,313,0,1,0,4,0
"exit",292,328,0,1,0,4,0
"exit",292,334,0,1,0,4,0
"exit",292,335,0,1,0,4,0
"exit",292,342,0,1,0,4,0
"exit",292,348,0,1,0,4,0
"exit",292,360,0,1,0,4,0
"exit",292,366,0,1,0,4,0
"exit",292,377,0,1,0,4,0
"exit",292,386,0,1,0,4,0
"exit",292,391,0,1,0,4,0
"exit",292,394,0,1,0,4,0
"exit",292,396,0,1,0,4,0
"exit",292,401,0,1,0,4,0
"exit",292,416,0,1,0,4,0
"exit",292,425,0,1,0,4,0
"exit",292,428,0,1,0,4,0
"exit",292,443,0,1,0,4,0
"exit",292,446,0,1,0,4,0
"exit",292,450,0,1,0,4,0
"exit",292,459,0,1,0,4,0
"exit",292,480,0,1,0,4,0
"exit",292,481,0,1,0,4,0
"exit",292,484,0,1,0,4,0
"exit",292,490,0,1,0,4,0
"exit",292,531,0,1,0,4,0
"exit",292,550,0,1,0,4,0
"exit",292,554,0,1,0,4,0
"exit",292,556,0,1,0,4,0
"exit",292,584,0,1,0,4,0
"exit",292,591,0,1,0,4,0
"exit",292,594,0,1,0,4,0
"exit",292,619,0,1,0,4,0
"exit",292,630,0,1,0,4,0
"exit",292,637,0,1,0,4,0
"exit",292,649,0,1,0,4,0
"exit",292,654,0,1,0,4,0
"exit",292,658,0,1,0,4,0
"exit",292,659,0,1,0,4,0
"exit",292,666,0,1,0,4,0
"exit",292,678,0,1,0,4,0
"exit",292,685,0,1,0,4,0
"exit",292,703,0,1,0,4,0
"exit",292,704,0,1,0,4,0
"exit",292,726,0,1,0,4,0
"exit",292,730,0,1,0,4,0
"exit",292,735,0,1,0,4,0
"exit",292,746,0,1,0,4,0
"exit",292,757,0,1,0,4,0
"exit",292,759,0,1,0,4,0
"exit",292,761,0,1,0,4,0
"exit",292,771,0,1,0,4,0
"exit",292,778,0,1,0,4,0
"exit",292,787,0,1,0,4,0
"exit",292,818,0,1,0,4,0
"exit",292,827,0,1,0,4,0
"exit",292,830,0,1,0,4,0
"exit",292,848,0,1,0,4,0
"exit",292,868,0,1,0,4,0
"exit",292,888,0,1,0,4,0
"exit",292,912,0,1,0,4,0
"exit",292,912,0,1,0,4,0
"exit",292,942,0,1,0,4,0
"exit",292,947,0,1,0,4,0
"exit",292,948,0,1,0,4,0
"exit",292,977,0,1,0,4,0
"exit",292,1005,0,1,0,4,0
"exit",292,1006,0,1,0,4,0
"exit",292,1011,0,1,0,4,0
"exit",292,1018,0,1,0,4,0
"exit",292,1069,0,1,0,4,0
"exit",292,1076,0,1,0,4,0
"exit",292,1076,0,1,0,4,0
"exit",292,1082,0,1,0,4,0
"exit",292,1102,0,1,0,4,0
"exit",292,1118,0,1,0,4,0
"exit",292,1128,0,1,0,4,0
"exit",292,1131,0,1,0,4,0
"exit",292,1136,0,1,0,4,0
"exit",292,1162,0,1,0,4,0
"exit",292,1163,0,1,0,4,0
"exit",292,1165,0,1,0,4,0
"exit",292,1166,0,1,0,4,0
"exit",292,1198,0,1,0,4,0
"exit",292,1209,0,1,0,4,0
"exit",292,1215,0,1,0,4,0
"exit",292,1218,0,1,0,4,0
"exit",292,1222,0,1,0,4,0
"exit",292,1229,0,1,0,4,0
"exit",292,1233,0,1,0,4,0
"exit",292,1265,0,1,0,4,0
"exit",292,1281,0,1,0,4,0
"exit",292,1293,0,1,0,4,0
"exit",292,1296,0,1,0,4,0
"exit",292,1302,0,1,0,4,0
"exit",292,1307,0,1,0,4,0
"exit",292,1308,0,1,0,4,0
"exit",292,1335,0,1,0,4,0
"exit",292,1346,0,1,0,4,0
"exit",292,1349,0,1,0,4,0
"exit",292,1350,0,1,0,4,0
"exit",292,1362,0,1,0,4,0
"exit",292,1365,0,1,0,4,0
"exit",292,1377,0,1,0,4,0
"exit",292,1401,0,1,0,4,0
"exit",292,1403,0,1,0,4,0
"exit",292,1427,0,1,0,4,0
"exit",292,1438,0,1,0,4,0
"exit",292,1439,0,1,0,4,0
"exit",292,1493,0,1,0,4,0
"exit",292,1498,0,1,0,4,0
"exit",292,1500,0,1,0,4,0
"exit",292,1512,0,1,0,4,0
"exit",292,1526,0,1,0,4,0
"exit",292,1532,0,1,0,4,0
"exit",292,1547,0,1,0,4,0
"exit",292,1561,0,1,0,4,0
"exit",292,1567,0,1,0,4,0
"exit",292,1572,0,1,0,4,0
"exit",292,1574,0,1,0,4,0
"exit",292,1585,0,1,0,4,0
"exit",292,1587,0,1,0,4,0
"exit",292,1592,0,1,0,4,0
"exit",292,1593,0,1,0,4,0
"enter",292,15,0,1,0,1,0
"enter",292,16,0,1,0,1,0
"enter",292,29,0,1,0,1,0
"enter",292,51,0,1,0,1,0
"enter",292,58,0,1,0,1,0
"enter",292,94,0,1,0,1,0
"enter",292,104,0,1,0,1,0
"enter",292,146,0,1,0,1,0
"enter",292,149,0,1,0,1,0
"enter",292,152,0,1,0,1,0
"enter",292,166,0,1,0,1,0
"enter",292,202,0,1,0,1,0
"enter",292,211,0,1,0,1,0
"enter",292,213,0,1,0,1,0
"enter",292,235,0,1,0,1,0
"enter",292,239,0,1,0,1,0
"enter",292,242,0,1,0,1,0
"enter",292,245,0,1,0,1,0
"enter",292,251,0,1,0,1,0
"enter",292,269,0,1,0,1,0
"enter",292,279,0,1,0,1,0
"enter",292,292,0,1,0,1,0
"enter",292,307,0,1,0,1,0
"enter",292,307,0,1,0,1,0
"enter",292,311,0,1,0,1,0
"enter",292,315,0,1,0,1,0
"enter",292,357,0,1,0,1,0
"enter",292,363,0,1,0,1,0
"enter",292,372,0,1,0,1,0
"enter",292,391,0,1,0,1,0
"enter",292,394,0,1,0,1,0
"enter",292,402,0,1,0,1,0
"enter",292,418,0,1,0,1,0
"enter",292,426,0,1,0,1,0
"enter",292,426,0,1,0,1,0
"enter",292,435,0,1,0,1,0
"enter",292,481,0,1,0,1,0
"enter",292,487,0,1,0,1,0
"enter",292,488,0,1,0,1,0
"enter",292,496,0,1,0,1,0
"enter",292,527,0,1,0,1,0
"enter",292,539,0,1,0,1,0
"enter",292,548,0,1,0,1,0
"enter",292,557,0,1,0,1,0
"enter",292,562,0,1,0,1,0
"enter",292,563,0,1,0,1,0
"enter",292,580,0,1,0,1,0
"enter",292,583,0,1,0,1,0
"enter",292,588,0,1,0,1,0
"enter",292,598,0,1,0,1,0
"enter",292,607,0,1,0,1,0
"enter",292,625,0,1,0,1,0
"enter",292,628,0,1,0,1,0
"enter",292,637,0,1,0,1,0
"enter",292,645,0,1,0,1,0
"enter",292,646,0,1,0,1,0
"enter",292,649,0,1,0,1,0
"enter",292,651,0,1,0,1,0
