"event","time","node","dest","n","proportion","select","shift"
"exit",37,16,0,1,0,4,0
"exit",37,23,0,1,0,4,0
"exit",37,23,0,1,0,4,0
"exit",37,27,0,1,0,4,0
"exit",37,33,0,1,0,4,0
"exit",37,44,0,1,0,4,0
"exit",37,47,0,1,0,4,0
"exit",37,48,0,1,0,4,0
"exit",37,59,0,1,0,4,0
"exit",37,60,0,1,0,4,0
"exit",37,66,0,1,0,4,0
"exit",37,69,0,1,0,4,0
"exit",37,77,0,1,0,4,0
"exit",37,77,0,1,0,4,0
"exit",37,86,0,1,0,4,0
"exit",37,97,0,1,0,4,0
"exit",37,106,0,1,0,4,0
"exit",37,108,0,1,0,4,0
"exit",37,111,0,1,0,4,0
"exit",37,112,0,1,0,4,0
"exit",37,119,0,1,0,4,0
"exit",37,128,0,1,0,4,0
"exit",37,138,0,1,0,4,0
"exit",37,142,0,1,0,4,0
"exit",37,181,0,1,0,4,0
"exit",37,200,0,1,0,4,0
"exit",37,202,0,1,0,4,0
"exit",37,229,0,1,0,4,0
"exit",37,261,0,1,0,4,0
"exit",37,274,0,1,0,4,0
"exit",37,284,0,1,0,4,0
"exit",37,305,0,1,0,4,0
"exit",37,321,0,1,0,4,0
"exit",37,321,0,1,0,4,0
"exit",37,322,0,1,0,4,0
"exit",37,325,0,1,0,4,0
"exit",37,343,0,1,0,4,0
"exit",37,346,0,1,0,4,0
"exit",37,367,0,1,0,4,0
"exit",37,372,0,1,0,4,0
"exit",37,376,0,1,0,4,0
"exit",37,391,0,1,0,4,0
"exit",37,415,0,1,0,4,0
"exit",37,420,0,1,0,4,0
"exit",37,450,0,1,0,4,0
"exit",37,457,0,1,0,4,0
"exit",37,465,0,1,0,4,0
"exit",37,465,0,1,0,4,0
"exit",37,471,0,1,0,4,0
"exit",37,482,0,1,0,4,0
"exit",37,507,0,1,0,4,0
"exit",37,528,0,1,0,4,0
"exit",37,528,0,1,0,4,0
"exit",37,528,0,1,0,4,0
"exit",37,552,0,1,0,4,0
"exit",37,557,0,1,0,4,0
"exit",37,567,0,1,0,4,0
"exit",37,578,0,1,0,4,0
"exit",37,611,0,1,0,4,0
"exit",37,620,0,1,0,4,0
"exit",37,627,0,1,0,4,0
"exit",37,629,0,1,0,4,0
"exit",37,632,0,1,0,4,0
"exit",37,685,0,1,0,4,0
"exit",37,685,0,1,0,4,0
"exit",37,695,0,1,0,4,0
"exit",37,715,0,1,0,4,0
"exit",37,725,0,1,0,4,0
"exit",37,740,0,1,0,4,0
"exit",37,750,0,1,0,4,0
"exit",37,755,0,1,0,4,0
"exit",37,756,0,1,0,4,0
"exit",37,786,0,1,0,4,0
"exit",37,789,0,1,0,4,0
"exit",37,791,0,1,0,4,0
"exit",37,796,0,1,0,4,0
"exit",37,799,0,1,0,4,0
"exit",37,806,0,1,0,4,0
"exit",37,809,0,1,0,4,0
"exit",37,835,0,1,0,4,0
"exit",37,838,0,1,0,4,0
"exit",37,838,0,1,0,4,0
"exit",37,864,0,1,0,4,0
"exit",37,870,0,1,0,4,0
"exit",37,877,0,1,0,4,0
"exit",37,877,0,1,0,4,0
"exit",37,905,0,1,0,4,0
"exit",37,912,0,1,0,4,0
"exit",37,916,0,1,0,4,0
"exit",37,918,0,1,0,4,0
"exit",37,929,0,1,0,4,0
"exit",37,936,0,1,0,4,0
"exit",37,939,0,1,0,4,0
"exit",37,950,0,1,0,4,0
"exit",37,985,0,1,0,4,0
"exit",37,993,0,1,0,4,0
"exit",37,1035,0,1,0,4,0
"exit",37,1062,0,1,0,4,0
"exit",37,1085,0,1,0,4,0
"exit",37,1095,0,1,0,4,0
"exit",37,1128,0,1,0,4,0
"exit",37,1135,0,1,0,4,0
"exit",37,1136,0,1,0,4,0
"exit",37,1139,0,1,0,4,0
"exit",37,1141,0,1,0,4,0
"exit",37,1173,0,1,0,4,0
"exit",37,1176,0,1,0,4,0
"exit",37,1184,0,1,0,4,0
"exit",37,1189,0,1,0,4,0
"exit",37,1191,0,1,0,4,0
"exit",37,1194,0,1,0,4,0
"exit",37,1269,0,1,0,4,0
"exit",37,1279,0,1,0,4,0
"exit",37,1297,0,1,0,4,0
"exit",37,1303,0,1,0,4,0
"exit",37,1320,0,1,0,4,0
"exit",37,1324,0,1,0,4,0
"exit",37,1347,0,1,0,4,0
"exit",37,1367,0,1,0,4,0
"exit",37,1369,0,1,0,4,0
"exit",37,1395,0,1,0,4,0
"exit",37,1403,0,1,0,4,0
"exit",37,1415,0,1,0,4,0
"exit",37,1418,0,1,0,4,0
"exit",37,1418,0,1,0,4,0
"exit",37,1428,0,1,0,4,0
"exit",37,1429,0,1,0,4,0
"exit",37,1445,0,1,0,4,0
"exit",37,1449,0,1,0,4,0
"exit",37,1464,0,1,0,4,0
"exit",37,1481,0,1,0,4,0
"exit",37,1484,0,1,0,4,0
"exit",37,1484,0,1,0,4,0
"exit",37,1486,0,1,0,4,0
"exit",37,1489,0,1,0,4,0
"exit",37,1497,0,1,0,4,0
"exit",37,1498,0,1,0,4,0
"exit",37,1498,0,1,0,4,0
"exit",37,1510,0,1,0,4,0
"exit",37,1518,0,1,0,4,0
"exit",37,1522,0,1,0,4,0
"exit",37,1539,0,1,0,4,0
"exit",37,1544,0,1,0,4,0
"exit",37,1552,0,1,0,4,0
"exit",37,1552,0,1,0,4,0
"exit",37,1562,0,1,0,4,0
"exit",37,1563,0,1,0,4,0
"exit",37,1577,0,1,0,4,0
"exit",37,1582,0,1,0,4,0
"exit",37,1585,0,1,0,4,0
"exit",37,1589,0,1,0,4,0
"exit",37,1591,0,1,0,4,0
"enter",37,8,0,1,0,1,0
"enter",37,13,0,1,0,1,0
"enter",37,30,0,1,0,1,0
"enter",37,32,0,1,0,1,0
"enter",37,63,0,1,0,1,0
"enter",37,71,0,1,0,1,0
"enter",37,72,0,1,0,1,0
"enter",37,104,0,1,0,1,0
"enter",37,115,0,1,0,1,0
"enter",37,126,0,1,0,1,0
"enter",37,128,0,1,0,1,0
"enter",37,146,0,1,0,1,0
"enter",37,151,0,1,0,1,0
"enter",37,174,0,1,0,1,0
"enter",37,180,0,1,0,1,0
"enter",37,189,0,1,0,1,0
"enter",37,222,0,1,0,1,0
"enter",37,223,0,1,0,1,0
"enter",37,232,0,1,0,1,0
"enter",37,235,0,1,0,1,0
"enter",37,238,0,1,0,1,0
"enter",37,274,0,1,0,1,0
"enter",37,274,0,1,0,1,0
"enter",37,309,0,1,0,1,0
"enter",37,336,0,1,0,1,0
"enter",37,342,0,1,0,1,0
"enter",37,343,0,1,0,1,0
"enter",37,352,0,1,0,1,0
"enter",37,354,0,1,0,1,0
"enter",37,361,0,1,0,1,0
"enter",37,363,0,1,0,1,0
"enter",37,372,0,1,0,1,0
"enter",37,378,0,1,0,1,0
"enter",37,408,0,1,0,1,0
"enter",37,416,0,1,0,1,0
