"event","time","node","dest","n","proportion","select","shift"
"exit",466,31,0,1,0,4,0
"exit",466,48,0,1,0,4,0
"exit",466,55,0,1,0,4,0
"exit",466,75,0,1,0,4,0
"exit",466,93,0,1,0,4,0
"exit",466,126,0,1,0,4,0
"exit",466,132,0,1,0,4,0
"exit",466,136,0,1,0,4,0
"exit",466,137,0,1,0,4,0
"exit",466,139,0,1,0,4,0
"exit",466,158,0,1,0,4,0
"exit",466,174,0,1,0,4,0
"exit",466,184,0,1,0,4,0
"exit",466,222,0,1,0,4,0
"exit",466,224,0,1,0,4,0
"exit",466,236,0,1,0,4,0
"exit",466,247,0,1,0,4,0
"exit",466,256,0,1,0,4,0
"exit",466,260,0,1,0,4,0
"exit",466,263,0,1,0,4,0
"exit",466,264,0,1,0,4,0
"exit",466,266,0,1,0,4,0
"exit",466,272,0,1,0,4,0
"exit",466,278,0,1,0,4,0
"exit",466,281,0,1,0,4,0
"exit",466,287,0,1,0,4,0
"exit",466,290,0,1,0,4,0
"exit",466,310,0,1,0,4,0
"exit",466,331,0,1,0,4,0
"exit",466,340,0,1,0,4,0
"exit",466,345,0,1,0,4,0
"exit",466,357,0,1,0,4,0
"exit",466,364,0,1,0,4,0
"exit",466,385,0,1,0,4,0
"exit",466,388,0,1,0,4,0
"exit",466,410,0,1,0,4,0
"exit",466,423,0,1,0,4,0
"exit",466,440,0,1,0,4,0
"exit",466,446,0,1,0,4,0
"exit",466,458,0,1,0,4,0
"exit",466,462,0,1,0,4,0
"exit",466,467,0,1,0,4,0
"exit",466,484,0,1,0,4,0
"exit",466,498,0,1,0,4,0
"exit",466,511,0,1,0,4,0
"exit",466,522,0,1,0,4,0
"exit",466,531,0,1,0,4,0
"exit",466,532,0,1,0,4,0
"exit",466,546,0,1,0,4,0
"exit",466,568,0,1,0,4,0
"exit",466,573,0,1,0,4,0
"exit",466,580,0,1,0,4,0
"exit",466,581,0,1,0,4,0
"exit",466,593,0,1,0,4,0
"exit",466,617,0,1,0,4,0
"exit",466,632,0,1,0,4,0
"exit",466,653,0,1,0,4,0
"exit",466,660,0,1,0,4,0
"exit",466,692,0,1,0,4,0
"exit",466,699,0,1,0,4,0
"exit",466,713,0,1,0,4,0
"exit",466,735,0,1,0,4,0
"exit",466,740,0,1,0,4,0
"exit",466,752,0,1,0,4,0
"exit",466,754,0,1,0,4,0
"exit",466,764,0,1,0,4,0
"exit",466,795,0,1,0,4,0
"exit",466,800,0,1,0,4,0
"exit",466,833,0,1,0,4,0
"exit",466,866,0,1,0,4,0
"exit",466,870,0,1,0,4,0
"exit",466,877,0,1,0,4,0
"exit",466,885,0,1,0,4,0
"exit",466,885,0,1,0,4,0
"exit",466,892,0,1,0,4,0
"exit",466,896,0,1,0,4,0
"exit",466,906,0,1,0,4,0
"exit",466,911,0,1,0,4,0
"exit",466,921,0,1,0,4,0
"exit",466,925,0,1,0,4,0
"exit",466,934,0,1,0,4,0
"exit",466,941,0,1,0,4,0
"exit",466,964,0,1,0,4,0
"exit",466,977,0,1,0,4,0
"exit",466,988,0,1,0,4,0
"exit",466,1004,0,1,0,4,0
"exit",466,1009,0,1,0,4,0
"exit",466,1018,0,1,0,4,0
"exit",466,1033,0,1,0,4,0
"exit",466,1039,0,1,0,4,0
"exit",466,1049,0,1,0,4,0
"exit",466,1054,0,1,0,4,0
"exit",466,1063,0,1,0,4,0
"exit",466,1064,0,1,0,4,0
"exit",466,1100,0,1,0,4,0
"exit",466,1104,0,1,0,4,0
"exit",466,1122,0,1,0,4,0
"exit",466,1139,0,1,0,4,0
"exit",466,1147,0,1,0,4,0
"exit",466,1163,0,1,0,4,0
"exit",466,1175,0,1,0,4,0
"exit",466,1177,0,1,0,4,0
"exit",466,1184,0,1,0,4,0
"exit",466,1218,0,1,0,4,0
"exit",466,1259,0,1,0,4,0
"exit",466,1266,0,1,0,4,0
"exit",466,1297,0,1,0,4,0
"exit",466,1312,0,1,0,4,0
"exit",466,1318,0,1,0,4,0
"exit",466,1320,0,1,0,4,0
"exit",466,1322,0,1,0,4,0
"exit",466,1324,0,1,0,4,0
"exit",466,1339,0,1,0,4,0
"exit",466,1350,0,1,0,4,0
"exit",466,1352,0,1,0,4,0
"exit",466,1373,0,1,0,4,0
"exit",466,1385,0,1,0,4,0
"exit",466,1386,0,1,0,4,0
"exit",466,1407,0,1,0,4,0
"exit",466,1427,0,1,0,4,0
"exit",466,1430,0,1,0,4,0
"exit",466,1434,0,1,0,4,0
"exit",466,1461,0,1,0,4,0
"exit",466,1465,0,1,0,4,0
"exit",466,1478,0,1,0,4,0
"exit",466,1489,0,1,0,4,0
"exit",466,1492,0,1,0,4,0
"exit",466,1501,0,1,0,4,0
"exit",466,1503,0,1,0,4,0
"exit",466,1505,0,1,0,4,0
"exit",466,1505,0,1,0,4,0
"exit",466,1513,0,1,0,4,0
"exit",466,1518,0,1,0,4,0
"exit",466,1531,0,1,0,4,0
"exit",466,1537,0,1,0,4,0
"exit",466,1538,0,1,0,4,0
"exit",466,1541,0,1,0,4,0
"exit",466,1546,0,1,0,4,0
"exit",466,1555,0,1,0,4,0
"exit",466,1591,0,1,0,4,0
"enter",466,5,0,1,0,1,0
"enter",466,9,0,1,0,1,0
"enter",466,11,0,1,0,1,0
"enter",466,13,0,1,0,1,0
"enter",466,25,0,1,0,1,0
"enter",466,29,0,1,0,1,0
"enter",466,34,0,1,0,1,0
"enter",466,38,0,1,0,1,0
"enter",466,48,0,1,0,1,0
"enter",466,54,0,1,0,1,0
"enter",466,69,0,1,0,1,0
"enter",466,71,0,1,0,1,0
"enter",466,72,0,1,0,1,0
"enter",466,76,0,1,0,1,0
"enter",466,78,0,1,0,1,0
"enter",466,98,0,1,0,1,0
"enter",466,102,0,1,0,1,0
"enter",466,119,0,1,0,1,0
"enter",466,120,0,1,0,1,0
"enter",466,125,0,1,0,1,0
"enter",466,127,0,1,0,1,0
"enter",466,128,0,1,0,1,0
"enter",466,130,0,1,0,1,0
"enter",466,134,0,1,0,1,0
"enter",466,149,0,1,0,1,0
"enter",466,153,0,1,0,1,0
"enter",466,160,0,1,0,1,0
"enter",466,161,0,1,0,1,0
"enter",466,163,0,1,0,1,0
"enter",466,163,0,1,0,1,0
"enter",466,171,0,1,0,1,0
"enter",466,207,0,1,0,1,0
"enter",466,238,0,1,0,1,0
"enter",466,240,0,1,0,1,0
"enter",466,242,0,1,0,1,0
"enter",466,251,0,1,0,1,0
"enter",466,272,0,1,0,1,0
"enter",466,272,0,1,0,1,0
"enter",466,284,0,1,0,1,0
