"event","time","node","dest","n","proportion","select","shift"
"exit",71,2,0,1,0,4,0
"exit",71,3,0,1,0,4,0
"exit",71,4,0,1,0,4,0
"exit",71,11,0,1,0,4,0
"exit",71,29,0,1,0,4,0
"exit",71,59,0,1,0,4,0
"exit",71,83,0,1,0,4,0
"exit",71,111,0,1,0,4,0
"exit",71,128,0,1,0,4,0
"exit",71,141,0,1,0,4,0
"exit",71,152,0,1,0,4,0
"exit",71,153,0,1,0,4,0
"exit",71,170,0,1,0,4,0
"exit",71,174,0,1,0,4,0
"exit",71,176,0,1,0,4,0
"exit",71,183,0,1,0,4,0
"exit",71,183,0,1,0,4,0
"exit",71,192,0,1,0,4,0
"exit",71,197,0,1,0,4,0
"exit",71,215,0,1,0,4,0
"exit",71,224,0,1,0,4,0
"exit",71,239,0,1,0,4,0
"exit",71,241,0,1,0,4,0
"exit",71,249,0,1,0,4,0
"exit",71,281,0,1,0,4,0
"exit",71,294,0,1,0,4,0
"exit",71,308,0,1,0,4,0
"exit",71,313,0,1,0,4,0
"exit",71,313,0,1,0,4,0
"exit",71,341,0,1,0,4,0
"exit",71,344,0,1,0,4,0
"exit",71,349,0,1,0,4,0
"exit",71,369,0,1,0,4,0
"exit",71,371,0,1,0,4,0
"exit",71,382,0,1,0,4,0
"exit",71,386,0,1,0,4,0
"exit",71,396,0,1,0,4,0
"exit",71,414,0,1,0,4,0
"exit",71,436,0,1,0,4,0
"exit",71,439,0,1,0,4,0
"exit",71,446,0,1,0,4,0
"exit",71,453,0,1,0,4,0
"exit",71,465,0,1,0,4,0
"exit",71,488,0,1,0,4,0
"exit",71,510,0,1,0,4,0
"exit",71,516,0,1,0,4,0
"exit",71,518,0,1,0,4,0
"exit",71,525,0,1,0,4,0
"exit",71,582,0,1,0,4,0
"exit",71,590,0,1,0,4,0
"exit",71,609,0,1,0,4,0
"exit",71,624,0,1,0,4,0
"exit",71,692,0,1,0,4,0
"exit",71,698,0,1,0,4,0
"exit",71,717,0,1,0,4,0
"exit",71,722,0,1,0,4,0
