"event","time","node","dest","n","proportion","select","shift"
"exit",691,1,0,1,0,4,0
"exit",691,11,0,1,0,4,0
"exit",691,11,0,1,0,4,0
"exit",691,13,0,1,0,4,0
"exit",691,23,0,1,0,4,0
"exit",691,34,0,1,0,4,0
"exit",691,48,0,1,0,4,0
"exit",691,61,0,1,0,4,0
"exit",691,69,0,1,0,4,0
"exit",691,74,0,1,0,4,0
"exit",691,87,0,1,0,4,0
"exit",691,88,0,1,0,4,0
"exit",691,120,0,1,0,4,0
"exit",691,157,0,1,0,4,0
"exit",691,164,0,1,0,4,0
"exit",691,175,0,1,0,4,0
"exit",691,185,0,1,0,4,0
"exit",691,189,0,1,0,4,0
"exit",691,201,0,1,0,4,0
"exit",691,222,0,1,0,4,0
"exit",691,223,0,1,0,4,0
"exit",691,226,0,1,0,4,0
"exit",691,237,0,1,0,4,0
"exit",691,248,0,1,0,4,0
"exit",691,257,0,1,0,4,0
"exit",691,257,0,1,0,4,0
"exit",691,264,0,1,0,4,0
"exit",691,270,0,1,0,4,0
"exit",691,274,0,1,0,4,0
"exit",691,279,0,1,0,4,0
"exit",691,304,0,1,0,4,0
"exit",691,311,0,1,0,4,0
"exit",691,319,0,1,0,4,0
"exit",691,338,0,1,0,4,0
"exit",691,345,0,1,0,4,0
"exit",691,351,0,1,0,4,0
"exit",691,360,0,1,0,4,0
"exit",691,366,0,1,0,4,0
"exit",691,366,0,1,0,4,0
"exit",691,377,0,1,0,4,0
"exit",691,381,0,1,0,4,0
"exit",691,382,0,1,0,4,0
"exit",691,383,0,1,0,4,0
"exit",691,384,0,1,0,4,0
"exit",691,385,0,1,0,4,0
"exit",691,388,0,1,0,4,0
"exit",691,400,0,1,0,4,0
"exit",691,414,0,1,0,4,0
"exit",691,442,0,1,0,4,0
"exit",691,444,0,1,0,4,0
"exit",691,449,0,1,0,4,0
"exit",691,460,0,1,0,4,0
"exit",691,471,0,1,0,4,0
"exit",691,475,0,1,0,4,0
"exit",691,506,0,1,0,4,0
"exit",691,512,0,1,0,4,0
"exit",691,528,0,1,0,4,0
"exit",691,534,0,1,0,4,0
"exit",691,536,0,1,0,4,0
"exit",691,541,0,1,0,4,0
"exit",691,561,0,1,0,4,0
"exit",691,574,0,1,0,4,0
"exit",691,583,0,1,0,4,0
"exit",691,597,0,1,0,4,0
"exit",691,601,0,1,0,4,0
"exit",691,613,0,1,0,4,0
"exit",691,630,0,1,0,4,0
"exit",691,635,0,1,0,4,0
"exit",691,656,0,1,0,4,0
"exit",691,662,0,1,0,4,0
"exit",691,670,0,1,0,4,0
"exit",691,685,0,1,0,4,0
"exit",691,699,0,1,0,4,0
"exit",691,700,0,1,0,4,0
"exit",691,704,0,1,0,4,0
"exit",691,706,0,1,0,4,0
"exit",691,708,0,1,0,4,0
"exit",691,730,0,1,0,4,0
"exit",691,746,0,1,0,4,0
"exit",691,752,0,1,0,4,0
"exit",691,755,0,1,0,4,0
"exit",691,768,0,1,0,4,0
"exit",691,773,0,1,0,4,0
"exit",691,776,0,1,0,4,0
"exit",691,780,0,1,0,4,0
"exit",691,828,0,1,0,4,0
"exit",691,852,0,1,0,4,0
"exit",691,858,0,1,0,4,0
"exit",691,864,0,1,0,4,0
"exit",691,883,0,1,0,4,0
"exit",691,895,0,1,0,4,0
"exit",691,905,0,1,0,4,0
"exit",691,911,0,1,0,4,0
"exit",691,922,0,1,0,4,0
"exit",691,936,0,1,0,4,0
"exit",691,945,0,1,0,4,0
"exit",691,950,0,1,0,4,0
"exit",691,955,0,1,0,4,0
"exit",691,957,0,1,0,4,0
"exit",691,972,0,1,0,4,0
"exit",691,979,0,1,0,4,0
"exit",691,981,0,1,0,4,0
"exit",691,988,0,1,0,4,0
"exit",691,1012,0,1,0,4,0
"exit",691,1035,0,1,0,4,0
"exit",691,1047,0,1,0,4,0
