"event","time","node","dest","n","proportion","select","shift"
"exit",190,20,0,1,0,4,0
"exit",190,22,0,1,0,4,0
"exit",190,40,0,1,0,4,0
"exit",190,43,0,1,0,4,0
"exit",190,54,0,1,0,4,0
"exit",190,76,0,1,0,4,0
"exit",190,106,0,1,0,4,0
"exit",190,139,0,1,0,4,0
"exit",190,147,0,1,0,4,0
"exit",190,158,0,1,0,4,0
"exit",190,165,0,1,0,4,0
"exit",190,170,0,1,0,4,0
"exit",190,179,0,1,0,4,0
"exit",190,183,0,1,0,4,0
"exit",190,189,0,1,0,4,0
"exit",190,196,0,1,0,4,0
"exit",190,218,0,1,0,4,0
"exit",190,221,0,1,0,4,0
"exit",190,259,0,1,0,4,0
"exit",190,260,0,1,0,4,0
"exit",190,271,0,1,0,4,0
"exit",190,295,0,1,0,4,0
"exit",190,296,0,1,0,4,0
"exit",190,303,0,1,0,4,0
"exit",190,339,0,1,0,4,0
"exit",190,342,0,1,0,4,0
"exit",190,342,0,1,0,4,0
"exit",190,344,0,1,0,4,0
"exit",190,351,0,1,0,4,0
"exit",190,358,0,1,0,4,0
"exit",190,364,0,1,0,4,0
"exit",190,404,0,1,0,4,0
"exit",190,406,0,1,0,4,0
"exit",190,428,0,1,0,4,0
"exit",190,428,0,1,0,4,0
"exit",190,442,0,1,0,4,0
"exit",190,462,0,1,0,4,0
"exit",190,469,0,1,0,4,0
"exit",190,469,0,1,0,4,0
"exit",190,492,0,1,0,4,0
"exit",190,497,0,1,0,4,0
"exit",190,509,0,1,0,4,0
"exit",190,520,0,1,0,4,0
"exit",190,537,0,1,0,4,0
"exit",190,543,0,1,0,4,0
"exit",190,555,0,1,0,4,0
"exit",190,570,0,1,0,4,0
"exit",190,593,0,1,0,4,0
"exit",190,597,0,1,0,4,0
"exit",190,607,0,1,0,4,0
"exit",190,629,0,1,0,4,0
"exit",190,657,0,1,0,4,0
"exit",190,663,0,1,0,4,0
"exit",190,667,0,1,0,4,0
"exit",190,670,0,1,0,4,0
"exit",190,672,0,1,0,4,0
"exit",190,673,0,1,0,4,0
"exit",190,673,0,1,0,4,0
"exit",190,684,0,1,0,4,0
"exit",190,711,0,1,0,4,0
"exit",190,715,0,1,0,4,0
"exit",190,733,0,1,0,4,0
"exit",190,733,0,1,0,4,0
"exit",190,738,0,1,0,4,0
"exit",190,758,0,1,0,4,0
"exit",190,784,0,1,0,4,0
"exit",190,793,0,1,0,4,0
"exit",190,794,0,1,0,4,0
"exit",190,799,0,1,0,4,0
"exit",190,799,0,1,0,4,0
"exit",190,803,0,1,0,4,0
"exit",190,835,0,1,0,4,0
"exit",190,848,0,1,0,4,0
"exit",190,876,0,1,0,4,0
"exit",190,876,0,1,0,4,0
"exit",190,885,0,1,0,4,0
"exit",190,891,0,1,0,4,0
"exit",190,894,0,1,0,4,0
"exit",190,901,0,1,0,4,0
"exit",190,931,0,1,0,4,0
"exit",190,934,0,1,0,4,0
"exit",190,955,0,1,0,4,0
"exit",190,955,0,1,0,4,0
"exit",190,957,0,1,0,4,0
"exit",190,991,0,1,0,4,0
"exit",190,1017,0,1,0,4,0
"exit",190,1029,0,1,0,4,0
"exit",190,1032,0,1,0,4,0
"exit",190,1040,0,1,0,4,0
"exit",190,1054,0,1,0,4,0
"exit",190,1102,0,1,0,4,0
"exit",190,1107,0,1,0,4,0
"exit",190,1107,0,1,0,4,0
"exit",190,1129,0,1,0,4,0
"exit",190,1132,0,1,0,4,0
"exit",190,1132,0,1,0,4,0
"exit",190,1141,0,1,0,4,0
"exit",190,1143,0,1,0,4,0
"exit",190,1163,0,1,0,4,0
"exit",190,1177,0,1,0,4,0
"exit",190,1180,0,1,0,4,0
"exit",190,1183,0,1,0,4,0
"exit",190,1193,0,1,0,4,0
"exit",190,1195,0,1,0,4,0
"exit",190,1199,0,1,0,4,0
"exit",190,1227,0,1,0,4,0
"exit",190,1234,0,1,0,4,0
"exit",190,1290,0,1,0,4,0
"exit",190,1300,0,1,0,4,0
"exit",190,1306,0,1,0,4,0
"exit",190,1312,0,1,0,4,0
"exit",190,1349,0,1,0,4,0
"exit",190,1374,0,1,0,4,0
"exit",190,1375,0,1,0,4,0
"exit",190,1383,0,1,0,4,0
"exit",190,1398,0,1,0,4,0
"exit",190,1413,0,1,0,4,0
"exit",190,1441,0,1,0,4,0
"exit",190,1476,0,1,0,4,0
"exit",190,1524,0,1,0,4,0
"exit",190,1546,0,1,0,4,0
"exit",190,1574,0,1,0,4,0
"exit",190,1578,0,1,0,4,0
"enter",190,16,0,1,0,1,0
"enter",190,18,0,1,0,1,0
"enter",190,23,0,1,0,1,0
"enter",190,57,0,1,0,1,0
"enter",190,64,0,1,0,1,0
"enter",190,77,0,1,0,1,0
"enter",190,84,0,1,0,1,0
"enter",190,85,0,1,0,1,0
"enter",190,103,0,1,0,1,0
"enter",190,124,0,1,0,1,0
"enter",190,138,0,1,0,1,0
"enter",190,142,0,1,0,1,0
"enter",190,143,0,1,0,1,0
"enter",190,150,0,1,0,1,0
"enter",190,162,0,1,0,1,0
"enter",190,168,0,1,0,1,0
"enter",190,203,0,1,0,1,0
"enter",190,212,0,1,0,1,0
"enter",190,214,0,1,0,1,0
"enter",190,222,0,1,0,1,0
"enter",190,222,0,1,0,1,0
"enter",190,240,0,1,0,1,0
"enter",190,256,0,1,0,1,0
"enter",190,277,0,1,0,1,0
"enter",190,278,0,1,0,1,0
"enter",190,278,0,1,0,1,0
"enter",190,279,0,1,0,1,0
"enter",190,318,0,1,0,1,0
"enter",190,319,0,1,0,1,0
"enter",190,331,0,1,0,1,0
"enter",190,351,0,1,0,1,0
"enter",190,376,0,1,0,1,0
"enter",190,380,0,1,0,1,0
"enter",190,387,0,1,0,1,0
"enter",190,394,0,1,0,1,0
"enter",190,405,0,1,0,1,0
"enter",190,412,0,1,0,1,0
"enter",190,446,0,1,0,1,0
"enter",190,451,0,1,0,1,0
"enter",190,453,0,1,0,1,0
"enter",190,455,0,1,0,1,0
"enter",190,467,0,1,0,1,0
"enter",190,470,0,1,0,1,0
"enter",190,472,0,1,0,1,0
"enter",190,476,0,1,0,1,0
"enter",190,479,0,1,0,1,0
"enter",190,479,0,1,0,1,0
"enter",190,479,0,1,0,1,0
"enter",190,485,0,1,0,1,0
"enter",190,513,0,1,0,1,0
"enter",190,526,0,1,0,1,0
"enter",190,553,0,1,0,1,0
"enter",190,560,0,1,0,1,0
"enter",190,572,0,1,0,1,0
"enter",190,579,0,1,0,1,0
"enter",190,587,0,1,0,1,0
"enter",190,596,0,1,0,1,0
"enter",190,612,0,1,0,1,0
"enter",190,618,0,1,0,1,0
"enter",190,632,0,1,0,1,0
"enter",190,642,0,1,0,1,0
"enter",190,656,0,1,0,1,0
"enter",190,656,0,1,0,1,0
"enter",190,667,0,1,0,1,0
"enter",190,709,0,1,0,1,0
"enter",190,711,0,1,0,1,0
"enter",190,712,0,1,0,1,0
"enter",190,732,0,1,0,1,0
"enter",190,735,0,1,0,1,0
"enter",190,742,0,1,0,1,0
"enter",190,776,0,1,0,1,0
"enter",190,795,0,1,0,1,0
"enter",190,819,0,1,0,1,0
"enter",190,820,0,1,0,1,0
"enter",190,888,0,1,0,1,0
"enter",190,889,0,1,0,1,0
"enter",190,905,0,1,0,1,0
"enter",190,907,0,1,0,1,0
"enter",190,911,0,1,0,1,0
"enter",190,913,0,1,0,1,0
"enter",190,915,0,1,0,1,0
"enter",190,932,0,1,0,1,0
"enter",190,936,0,1,0,1,0
"enter",190,947,0,1,0,1,0
"enter",190,951,0,1,0,1,0
"enter",190,966,0,1,0,1,0
"enter",190,974,0,1,0,1,0
"enter",190,998,0,1,0,1,0
"enter",190,999,0,1,0,1,0
"enter",190,1003,0,1,0,1,0
"enter",190,1016,0,1,0,1,0
"enter",190,1024,0,1,0,1,0
"enter",190,1035,0,1,0,1,0
"enter",190,1035,0,1,0,1,0
"enter",190,1037,0,1,0,1,0
"enter",190,1038,0,1,0,1,0
"enter",190,1040,0,1,0,1,0
"enter",190,1055,0,1,0,1,0
"enter",190,1059,0,1,0,1,0
"enter",190,1063,0,1,0,1,0
"enter",190,1069,0,1,0,1,0
"enter",190,1069,0,1,0,1,0
"enter",190,1082,0,1,0,1,0
"enter",190,1088,0,1,0,1,0
"enter",190,1091,0,1,0,1,0
"enter",190,1093,0,1,0,1,0
"enter",190,1127,0,1,0,1,0
"enter",190,1132,0,1,0,1,0
"enter",190,1135,0,1,0,1,0
"enter",190,1137,0,1,0,1,0
"enter",190,1150,0,1,0,1,0
"enter",190,1167,0,1,0,1,0
"enter",190,1174,0,1,0,1,0
"enter",190,1184,0,1,0,1,0
"enter",190,1205,0,1,0,1,0
"enter",190,1207,0,1,0,1,0
"enter",190,1215,0,1,0,1,0
"enter",190,1216,0,1,0,1,0
"enter",190,1246,0,1,0,1,0
"enter",190,1251,0,1,0,1,0
"enter",190,1252,0,1,0,1,0
"enter",190,1256,0,1,0,1,0
"enter",190,1260,0,1,0,1,0
"enter",190,1261,0,1,0,1,0
"enter",190,1265,0,1,0,1,0
"enter",190,1268,0,1,0,1,0
"enter",190,1273,0,1,0,1,0
"enter",190,1277,0,1,0,1,0
"enter",190,1294,0,1,0,1,0
"enter",190,1299,0,1,0,1,0
"enter",190,1314,0,1,0,1,0
"enter",190,1315,0,1,0,1,0
"enter",190,1331,0,1,0,1,0
"enter",190,1347,0,1,0,1,0
"enter",190,1358,0,1,0,1,0
"enter",190,1366,0,1,0,1,0
"enter",190,1370,0,1,0,1,0
"enter",190,1380,0,1,0,1,0
"enter",190,1384,0,1,0,1,0
"enter",190,1390,0,1,0,1,0
"enter",190,1399,0,1,0,1,0
"enter",190,1401,0,1,0,1,0
"enter",190,1409,0,1,0,1,0
"enter",190,1414,0,1,0,1,0
"enter",190,1426,0,1,0,1,0
"enter",190,1433,0,1,0,1,0
"enter",190,1447,0,1,0,1,0
"enter",190,1464,0,1,0,1,0
"enter",190,1528,0,1,0,1,0
"enter",190,1541,0,1,0,1,0
"enter",190,1563,0,1,0,1,0
"enter",190,1579,0,1,0,1,0
"enter",190,1580,0,1,0,1,0
"enter",190,1585,0,1,0,1,0
"enter",190,1588,0,1,0,1,0
"extTrans",190,7,876,1,0,4,0
"extTrans",190,15,440,1,0,4,0
"extTrans",190,91,1390,1,0,4,0
"extTrans",190,102,1353,1,0,4,0
"extTrans",190,156,1399,1,0,4,0
"extTrans",190,167,345,1,0,4,0
"extTrans",190,222,927,1,0,4,0
"extTrans",190,374,1462,1,0,4,0
"extTrans",190,449,1404,1,0,4,0
"extTrans",190,450,1352,1,0,4,0
"extTrans",190,534,514,1,0,4,0
"extTrans",190,567,856,1,0,4,0
"extTrans",190,583,1313,1,0,4,0
"extTrans",190,644,674,1,0,4,0
"extTrans",190,679,265,1,0,4,0
"extTrans",190,683,1087,1,0,4,0
"extTrans",190,705,282,1,0,4,0
"extTrans",190,723,744,1,0,4,0
"extTrans",190,785,517,1,0,4,0
"extTrans",190,786,24,1,0,4,0
"extTrans",190,799,1247,1,0,4,0
"extTrans",190,838,490,1,0,4,0
"extTrans",190,857,1432,1,0,4,0
"extTrans",190,885,980,1,0,4,0
"extTrans",190,907,1364,1,0,4,0
"extTrans",190,909,841,1,0,4,0
"extTrans",190,928,605,1,0,4,0
"extTrans",190,983,147,1,0,4,0
"extTrans",190,1012,18,1,0,4,0
"extTrans",190,1048,244,1,0,4,0
"extTrans",190,1050,562,1,0,4,0
"extTrans",190,1059,1556,1,0,4,0
"extTrans",190,1109,188,1,0,4,0
"extTrans",190,1196,351,1,0,4,0
"extTrans",190,1196,1421,1,0,4,0
"extTrans",190,1206,477,1,0,4,0
"extTrans",190,1234,561,1,0,4,0
"extTrans",190,1257,1597,1,0,4,0
"extTrans",190,1264,666,1,0,4,0
"extTrans",190,1342,360,1,0,4,0
"extTrans",190,1422,356,1,0,4,0
"extTrans",190,1442,1067,1,0,4,0
"extTrans",190,1457,1061,1,0,4,0
"extTrans",190,1586,1042,1,0,4,0
"extTrans",190,1597,686,1,0,4,0
"extTrans",190,1597,1548,1,0,4,0
